"","participant","figure2","agegroup","textbox_comp.text","Type","Time","total_ss_answer","label2","type","accurate"
"49","007629","resources/real_fg_memory_images/orig25.jpg","Young",3,"real","Pre",30,"Scam","real",1
"50","007629","resources/real_fg_memory_images/orig25.jpg","Young",0,"real","Post",30,"Scam","real",1
"51","007629","resources/real_fg_memory_images/orig26.jpg","Young",0,"real","Post",30,"Scam","real",1
"52","007629","resources/real_fg_memory_images/orig26.jpg","Young",4,"real","Pre",30,"Scam","real",1
"53","007629","resources/real_fg_memory_images/orig27.jpg","Young",0,"real","Post",30,"Scam","real",1
"54","007629","resources/real_fg_memory_images/orig27.jpg","Young",0,"real","Pre",30,"Scam","real",1
"55","007629","resources/real_fg_memory_images/orig28.jpg","Young",0,"real","Post",30,"Scam","real",1
"56","007629","resources/real_fg_memory_images/orig28.jpg","Young",10,"real","Pre",30,"Scam","real",1
"57","007629","resources/real_fg_memory_images/orig29.jpg","Young",4,"real","Pre",30,"Scam","real",1
"58","007629","resources/real_fg_memory_images/orig29.jpg","Young",0,"real","Post",30,"Scam","real",1
"59","007629","resources/real_fg_memory_images/orig30.jpg","Young",0,"real","Post",30,"Scam","real",1
"60","007629","resources/real_fg_memory_images/orig30.jpg","Young",4,"real","Pre",30,"Scam","real",1
"61","007629","resources/real_fg_memory_images/orig31.jpg","Young",0,"real","Pre",30,"None",NA,NA
"62","007629","resources/real_fg_memory_images/orig31.jpg","Young",4,"real","Post",30,"None",NA,NA
"63","007629","resources/real_fg_memory_images/orig32.jpg","Young",0,"real","Post",30,"None",NA,NA
"64","007629","resources/real_fg_memory_images/orig32.jpg","Young",5,"real","Pre",30,"None",NA,NA
"65","007629","resources/real_fg_memory_images/orig33.jpg","Young",4,"real","Pre",30,"None",NA,NA
"66","007629","resources/real_fg_memory_images/orig33.jpg","Young",0,"real","Post",30,"None",NA,NA
"67","007629","resources/real_fg_memory_images/orig34.jpg","Young",0,"real","Post",30,"None",NA,NA
"68","007629","resources/real_fg_memory_images/orig34.jpg","Young",5,"real","Pre",30,"None",NA,NA
"69","007629","resources/real_fg_memory_images/orig35.jpg","Young",4,"real","Pre",30,"None",NA,NA
"70","007629","resources/real_fg_memory_images/orig35.jpg","Young",0,"real","Post",30,"None",NA,NA
"71","007629","resources/real_fg_memory_images/orig36.jpg","Young",4,"real","Pre",30,"None",NA,NA
"72","007629","resources/real_fg_memory_images/orig36.jpg","Young",5,"real","Post",30,"None",NA,NA
"73","011780","resources/real_fg_memory_images/fg19.jpg","Young",3,"artificial","Pre",25,"Neutral","artificial",0
"74","011780","resources/real_fg_memory_images/fg19.jpg","Young",3,"artificial","Post",25,"Neutral","artificial",0
"75","011780","resources/real_fg_memory_images/fg20.jpg","Young",3,"artificial","Post",25,"Neutral","artificial",1
"76","011780","resources/real_fg_memory_images/fg20.jpg","Young",3,"artificial","Pre",25,"Neutral","artificial",1
"77","011780","resources/real_fg_memory_images/fg21.jpg","Young",3,"artificial","Pre",25,"Neutral","artificial",0
"78","011780","resources/real_fg_memory_images/fg21.jpg","Young",2,"artificial","Post",25,"Neutral","artificial",0
"79","011780","resources/real_fg_memory_images/fg22.jpg","Young",3,"artificial","Post",25,"Neutral","artificial",1
"80","011780","resources/real_fg_memory_images/fg22.jpg","Young",3,"artificial","Pre",25,"Neutral","artificial",1
"81","011780","resources/real_fg_memory_images/fg23.jpg","Young",2,"artificial","Pre",25,"Neutral","artificial",0
"82","011780","resources/real_fg_memory_images/fg23.jpg","Young",4,"artificial","Post",25,"Neutral","artificial",0
"83","011780","resources/real_fg_memory_images/fg24.jpg","Young",2,"artificial","Post",25,"Neutral","artificial",1
"84","011780","resources/real_fg_memory_images/fg24.jpg","Young",4,"artificial","Pre",25,"Neutral","artificial",1
"85","011780","resources/real_fg_memory_images/fg25.jpg","Young",2,"artificial","Pre",25,"Scam","artificial",0
"86","011780","resources/real_fg_memory_images/fg25.jpg","Young",3,"artificial","Post",25,"Scam","artificial",0
"87","011780","resources/real_fg_memory_images/fg26.jpg","Young",3,"artificial","Pre",25,"Scam","artificial",0
"88","011780","resources/real_fg_memory_images/fg26.jpg","Young",3,"artificial","Post",25,"Scam","artificial",0
"89","011780","resources/real_fg_memory_images/fg27.jpg","Young",3,"artificial","Post",25,"Scam","artificial",1
"90","011780","resources/real_fg_memory_images/fg27.jpg","Young",5,"artificial","Pre",25,"Scam","artificial",1
"91","011780","resources/real_fg_memory_images/fg28.jpg","Young",3,"artificial","Post",25,"Scam","artificial",1
"92","011780","resources/real_fg_memory_images/fg28.jpg","Young",6,"artificial","Pre",25,"Scam","artificial",1
"93","011780","resources/real_fg_memory_images/fg29.jpg","Young",4,"artificial","Post",25,"Scam","artificial",1
"94","011780","resources/real_fg_memory_images/fg29.jpg","Young",4,"artificial","Pre",25,"Scam","artificial",1
"95","011780","resources/real_fg_memory_images/fg30.jpg","Young",4,"artificial","Pre",25,"Scam","artificial",0
"96","011780","resources/real_fg_memory_images/fg30.jpg","Young",3,"artificial","Post",25,"Scam","artificial",0
"97","011780","resources/real_fg_memory_images/fg31.jpg","Young",4,"artificial","Pre",25,"None",NA,NA
"98","011780","resources/real_fg_memory_images/fg31.jpg","Young",3,"artificial","Post",25,"None",NA,NA
"99","011780","resources/real_fg_memory_images/fg32.jpg","Young",3,"artificial","Post",25,"None",NA,NA
"100","011780","resources/real_fg_memory_images/fg32.jpg","Young",2,"artificial","Pre",25,"None",NA,NA
"101","011780","resources/real_fg_memory_images/fg33.jpg","Young",3,"artificial","Post",25,"None",NA,NA
"102","011780","resources/real_fg_memory_images/fg33.jpg","Young",4,"artificial","Pre",25,"None",NA,NA
"103","011780","resources/real_fg_memory_images/fg34.jpg","Young",3,"artificial","Pre",25,"None",NA,NA
"104","011780","resources/real_fg_memory_images/fg34.jpg","Young",3,"artificial","Post",25,"None",NA,NA
"105","011780","resources/real_fg_memory_images/fg35.jpg","Young",2,"artificial","Pre",25,"None",NA,NA
"106","011780","resources/real_fg_memory_images/fg35.jpg","Young",2,"artificial","Post",25,"None",NA,NA
"107","011780","resources/real_fg_memory_images/fg36.jpg","Young",6,"artificial","Pre",25,"None",NA,NA
"108","011780","resources/real_fg_memory_images/fg36.jpg","Young",3,"artificial","Post",25,"None",NA,NA
"109","011780","resources/real_fg_memory_images/orig1.jpg","Young",3,"real","Pre",25,"Neutral","real",1
"110","011780","resources/real_fg_memory_images/orig1.jpg","Young",3,"real","Post",25,"Neutral","real",1
"111","011780","resources/real_fg_memory_images/orig10.jpg","Young",3,"real","Pre",25,"Scam","real",1
"112","011780","resources/real_fg_memory_images/orig10.jpg","Young",2,"real","Post",25,"Scam","real",1
"113","011780","resources/real_fg_memory_images/orig11.jpg","Young",4,"real","Pre",25,"Scam","real",1
"114","011780","resources/real_fg_memory_images/orig11.jpg","Young",3,"real","Post",25,"Scam","real",1
"115","011780","resources/real_fg_memory_images/orig12.jpg","Young",3,"real","Post",25,"Scam","real",0
"116","011780","resources/real_fg_memory_images/orig12.jpg","Young",5,"real","Pre",25,"Scam","real",0
"117","011780","resources/real_fg_memory_images/orig13.jpg","Young",5,"real","Pre",25,"None",NA,NA
"118","011780","resources/real_fg_memory_images/orig13.jpg","Young",3,"real","Post",25,"None",NA,NA
"119","011780","resources/real_fg_memory_images/orig14.jpg","Young",3,"real","Pre",25,"None",NA,NA
"120","011780","resources/real_fg_memory_images/orig14.jpg","Young",4,"real","Post",25,"None",NA,NA
"121","011780","resources/real_fg_memory_images/orig15.jpg","Young",4,"real","Pre",25,"None",NA,NA
"122","011780","resources/real_fg_memory_images/orig15.jpg","Young",3,"real","Post",25,"None",NA,NA
"123","011780","resources/real_fg_memory_images/orig16.jpg","Young",4,"real","Pre",25,"None",NA,NA
"124","011780","resources/real_fg_memory_images/orig16.jpg","Young",5,"real","Post",25,"None",NA,NA
"125","011780","resources/real_fg_memory_images/orig17.jpg","Young",2,"real","Post",25,"None",NA,NA
"126","011780","resources/real_fg_memory_images/orig17.jpg","Young",2,"real","Pre",25,"None",NA,NA
"127","011780","resources/real_fg_memory_images/orig18.jpg","Young",5,"real","Pre",25,"None",NA,NA
"128","011780","resources/real_fg_memory_images/orig18.jpg","Young",5,"real","Post",25,"None",NA,NA
"129","011780","resources/real_fg_memory_images/orig2.jpg","Young",3,"real","Post",25,"Neutral","real",1
"130","011780","resources/real_fg_memory_images/orig2.jpg","Young",5,"real","Pre",25,"Neutral","real",1
"131","011780","resources/real_fg_memory_images/orig3.jpg","Young",4,"real","Pre",25,"Neutral","real",1
"132","011780","resources/real_fg_memory_images/orig3.jpg","Young",2,"real","Post",25,"Neutral","real",1
"133","011780","resources/real_fg_memory_images/orig4.jpg","Young",5,"real","Pre",25,"Neutral","real",0
"134","011780","resources/real_fg_memory_images/orig4.jpg","Young",3,"real","Post",25,"Neutral","real",0
"135","011780","resources/real_fg_memory_images/orig5.jpg","Young",3,"real","Post",25,"Neutral","real",1
"136","011780","resources/real_fg_memory_images/orig5.jpg","Young",4,"real","Pre",25,"Neutral","real",1
"137","011780","resources/real_fg_memory_images/orig6.jpg","Young",3,"real","Pre",25,"Neutral","real",1
"138","011780","resources/real_fg_memory_images/orig6.jpg","Young",4,"real","Post",25,"Neutral","real",1
"139","011780","resources/real_fg_memory_images/orig7.jpg","Young",3,"real","Pre",25,"Scam","real",0
"140","011780","resources/real_fg_memory_images/orig7.jpg","Young",4,"real","Post",25,"Scam","real",0
"141","011780","resources/real_fg_memory_images/orig8.jpg","Young",3,"real","Pre",25,"Scam","real",0
"142","011780","resources/real_fg_memory_images/orig8.jpg","Young",2,"real","Post",25,"Scam","real",0
"143","011780","resources/real_fg_memory_images/orig9.jpg","Young",3,"real","Post",25,"Scam","real",1
"144","011780","resources/real_fg_memory_images/orig9.jpg","Young",3,"real","Pre",25,"Scam","real",1
"145","023395","resources/real_fg_memory_images/fg19.jpg","Young",1,"artificial","Pre",25,"Scam","artificial",1
"146","023395","resources/real_fg_memory_images/fg19.jpg","Young",2,"artificial","Post",25,"Scam","artificial",1
"147","023395","resources/real_fg_memory_images/fg20.jpg","Young",0,"artificial","Post",25,"Scam","artificial",1
"148","023395","resources/real_fg_memory_images/fg20.jpg","Young",2,"artificial","Pre",25,"Scam","artificial",1
"149","023395","resources/real_fg_memory_images/fg21.jpg","Young",2,"artificial","Post",25,"Scam","artificial",1
"150","023395","resources/real_fg_memory_images/fg21.jpg","Young",2,"artificial","Pre",25,"Scam","artificial",1
"151","023395","resources/real_fg_memory_images/fg22.jpg","Young",0,"artificial","Post",25,"Scam","artificial",1
"152","023395","resources/real_fg_memory_images/fg22.jpg","Young",7,"artificial","Pre",25,"Scam","artificial",1
"153","023395","resources/real_fg_memory_images/fg23.jpg","Young",6,"artificial","Post",25,"Scam","artificial",1
"154","023395","resources/real_fg_memory_images/fg23.jpg","Young",1,"artificial","Pre",25,"Scam","artificial",1
"155","023395","resources/real_fg_memory_images/fg24.jpg","Young",5,"artificial","Post",25,"Scam","artificial",1
"156","023395","resources/real_fg_memory_images/fg24.jpg","Young",2,"artificial","Pre",25,"Scam","artificial",1
"157","023395","resources/real_fg_memory_images/fg25.jpg","Young",5,"artificial","Post",25,"Neutral","artificial",1
"158","023395","resources/real_fg_memory_images/fg25.jpg","Young",3,"artificial","Pre",25,"Neutral","artificial",1
"159","023395","resources/real_fg_memory_images/fg26.jpg","Young",5,"artificial","Pre",25,"Neutral","artificial",1
"160","023395","resources/real_fg_memory_images/fg26.jpg","Young",6,"artificial","Post",25,"Neutral","artificial",1
"161","023395","resources/real_fg_memory_images/fg27.jpg","Young",4,"artificial","Post",25,"Neutral","artificial",1
"162","023395","resources/real_fg_memory_images/fg27.jpg","Young",2,"artificial","Pre",25,"Neutral","artificial",1
"163","023395","resources/real_fg_memory_images/fg28.jpg","Young",9,"artificial","Post",25,"Neutral","artificial",1
"164","023395","resources/real_fg_memory_images/fg28.jpg","Young",2,"artificial","Pre",25,"Neutral","artificial",1
"165","023395","resources/real_fg_memory_images/fg29.jpg","Young",5,"artificial","Post",25,"Neutral","artificial",1
"166","023395","resources/real_fg_memory_images/fg29.jpg","Young",4,"artificial","Pre",25,"Neutral","artificial",1
"167","023395","resources/real_fg_memory_images/fg30.jpg","Young",5,"artificial","Pre",25,"Neutral","artificial",1
"168","023395","resources/real_fg_memory_images/fg30.jpg","Young",4,"artificial","Post",25,"Neutral","artificial",1
"169","023395","resources/real_fg_memory_images/fg31.jpg","Young",4,"artificial","Pre",25,"None",NA,NA
"170","023395","resources/real_fg_memory_images/fg31.jpg","Young",4,"artificial","Post",25,"None",NA,NA
"171","023395","resources/real_fg_memory_images/fg32.jpg","Young",1,"artificial","Pre",25,"None",NA,NA
"172","023395","resources/real_fg_memory_images/fg32.jpg","Young",3,"artificial","Post",25,"None",NA,NA
"173","023395","resources/real_fg_memory_images/fg33.jpg","Young",8,"artificial","Post",25,"None",NA,NA
"174","023395","resources/real_fg_memory_images/fg33.jpg","Young",3,"artificial","Pre",25,"None",NA,NA
"175","023395","resources/real_fg_memory_images/fg34.jpg","Young",6,"artificial","Pre",25,"None",NA,NA
"176","023395","resources/real_fg_memory_images/fg34.jpg","Young",5,"artificial","Post",25,"None",NA,NA
"177","023395","resources/real_fg_memory_images/fg35.jpg","Young",4,"artificial","Pre",25,"None",NA,NA
"178","023395","resources/real_fg_memory_images/fg35.jpg","Young",3,"artificial","Post",25,"None",NA,NA
"179","023395","resources/real_fg_memory_images/fg36.jpg","Young",2,"artificial","Pre",25,"None",NA,NA
"180","023395","resources/real_fg_memory_images/fg36.jpg","Young",6,"artificial","Post",25,"None",NA,NA
"181","023395","resources/real_fg_memory_images/orig1.jpg","Young",4,"real","Pre",25,"Scam","real",1
"182","023395","resources/real_fg_memory_images/orig1.jpg","Young",1,"real","Post",25,"Scam","real",1
"183","023395","resources/real_fg_memory_images/orig10.jpg","Young",8,"real","Post",25,"Neutral","real",1
"184","023395","resources/real_fg_memory_images/orig10.jpg","Young",4,"real","Pre",25,"Neutral","real",1
"185","023395","resources/real_fg_memory_images/orig11.jpg","Young",6,"real","Pre",25,"Neutral","real",1
"186","023395","resources/real_fg_memory_images/orig11.jpg","Young",5,"real","Post",25,"Neutral","real",1
"187","023395","resources/real_fg_memory_images/orig12.jpg","Young",3,"real","Pre",25,"Neutral","real",0
"188","023395","resources/real_fg_memory_images/orig12.jpg","Young",2,"real","Post",25,"Neutral","real",0
"189","023395","resources/real_fg_memory_images/orig13.jpg","Young",7,"real","Pre",25,"None",NA,NA
"190","023395","resources/real_fg_memory_images/orig13.jpg","Young",5,"real","Post",25,"None",NA,NA
"191","023395","resources/real_fg_memory_images/orig14.jpg","Young",6,"real","Pre",25,"None",NA,NA
"192","023395","resources/real_fg_memory_images/orig14.jpg","Young",2,"real","Post",25,"None",NA,NA
"193","023395","resources/real_fg_memory_images/orig15.jpg","Young",8,"real","Pre",25,"None",NA,NA
"194","023395","resources/real_fg_memory_images/orig15.jpg","Young",7,"real","Post",25,"None",NA,NA
"195","023395","resources/real_fg_memory_images/orig16.jpg","Young",8,"real","Pre",25,"None",NA,NA
"196","023395","resources/real_fg_memory_images/orig16.jpg","Young",5,"real","Post",25,"None",NA,NA
"197","023395","resources/real_fg_memory_images/orig17.jpg","Young",4,"real","Pre",25,"None",NA,NA
"198","023395","resources/real_fg_memory_images/orig17.jpg","Young",6,"real","Post",25,"None",NA,NA
"199","023395","resources/real_fg_memory_images/orig18.jpg","Young",9,"real","Pre",25,"None",NA,NA
"200","023395","resources/real_fg_memory_images/orig18.jpg","Young",5,"real","Post",25,"None",NA,NA
"201","023395","resources/real_fg_memory_images/orig2.jpg","Young",5,"real","Pre",25,"Scam","real",1
"202","023395","resources/real_fg_memory_images/orig2.jpg","Young",1,"real","Post",25,"Scam","real",1
"203","023395","resources/real_fg_memory_images/orig3.jpg","Young",1,"real","Post",25,"Scam","real",1
"204","023395","resources/real_fg_memory_images/orig3.jpg","Young",7,"real","Pre",25,"Scam","real",1
"205","023395","resources/real_fg_memory_images/orig4.jpg","Young",3,"real","Post",25,"Scam","real",1
"206","023395","resources/real_fg_memory_images/orig4.jpg","Young",5,"real","Pre",25,"Scam","real",1
"207","023395","resources/real_fg_memory_images/orig5.jpg","Young",2,"real","Pre",25,"Scam","real",1
"208","023395","resources/real_fg_memory_images/orig5.jpg","Young",2,"real","Post",25,"Scam","real",1
"209","023395","resources/real_fg_memory_images/orig6.jpg","Young",0,"real","Post",25,"Scam","real",1
"210","023395","resources/real_fg_memory_images/orig6.jpg","Young",6,"real","Pre",25,"Scam","real",1
"211","023395","resources/real_fg_memory_images/orig7.jpg","Young",6,"real","Pre",25,"Neutral","real",1
"212","023395","resources/real_fg_memory_images/orig7.jpg","Young",0,"real","Post",25,"Neutral","real",1
"213","023395","resources/real_fg_memory_images/orig8.jpg","Young",5,"real","Pre",25,"Neutral","real",1
"214","023395","resources/real_fg_memory_images/orig8.jpg","Young",9,"real","Post",25,"Neutral","real",1
"215","023395","resources/real_fg_memory_images/orig9.jpg","Young",2,"real","Post",25,"Neutral","real",1
"216","023395","resources/real_fg_memory_images/orig9.jpg","Young",4,"real","Pre",25,"Neutral","real",1
"217","026079","resources/real_fg_memory_images/fg1.jpg","Young",3,"artificial","Pre",22,"Scam","artificial",1
"218","026079","resources/real_fg_memory_images/fg1.jpg","Young",2,"artificial","Post",22,"Scam","artificial",1
"219","026079","resources/real_fg_memory_images/fg10.jpg","Young",4,"artificial","Post",22,"Neutral","artificial",0
"220","026079","resources/real_fg_memory_images/fg10.jpg","Young",4,"artificial","Pre",22,"Neutral","artificial",0
"221","026079","resources/real_fg_memory_images/fg11.jpg","Young",3,"artificial","Pre",22,"Neutral","artificial",1
"222","026079","resources/real_fg_memory_images/fg11.jpg","Young",4,"artificial","Post",22,"Neutral","artificial",1
"223","026079","resources/real_fg_memory_images/fg12.jpg","Young",4,"artificial","Pre",22,"Neutral","artificial",1
"224","026079","resources/real_fg_memory_images/fg12.jpg","Young",5,"artificial","Post",22,"Neutral","artificial",1
"225","026079","resources/real_fg_memory_images/fg13.jpg","Young",4,"artificial","Pre",22,"None",NA,NA
"226","026079","resources/real_fg_memory_images/fg13.jpg","Young",3,"artificial","Post",22,"None",NA,NA
"227","026079","resources/real_fg_memory_images/fg14.jpg","Young",5,"artificial","Pre",22,"None",NA,NA
"228","026079","resources/real_fg_memory_images/fg14.jpg","Young",6,"artificial","Post",22,"None",NA,NA
"229","026079","resources/real_fg_memory_images/fg15.jpg","Young",6,"artificial","Pre",22,"None",NA,NA
"230","026079","resources/real_fg_memory_images/fg15.jpg","Young",5,"artificial","Post",22,"None",NA,NA
"231","026079","resources/real_fg_memory_images/fg16.jpg","Young",8,"artificial","Pre",22,"None",NA,NA
"232","026079","resources/real_fg_memory_images/fg16.jpg","Young",7,"artificial","Post",22,"None",NA,NA
"233","026079","resources/real_fg_memory_images/fg17.jpg","Young",5,"artificial","Pre",22,"None",NA,NA
"234","026079","resources/real_fg_memory_images/fg17.jpg","Young",4,"artificial","Post",22,"None",NA,NA
"235","026079","resources/real_fg_memory_images/fg18.jpg","Young",8,"artificial","Pre",22,"None",NA,NA
"236","026079","resources/real_fg_memory_images/fg18.jpg","Young",8,"artificial","Post",22,"None",NA,NA
"237","026079","resources/real_fg_memory_images/fg2.jpg","Young",2,"artificial","Post",22,"Scam","artificial",1
"238","026079","resources/real_fg_memory_images/fg2.jpg","Young",4,"artificial","Pre",22,"Scam","artificial",1
"239","026079","resources/real_fg_memory_images/fg3.jpg","Young",4,"artificial","Pre",22,"Scam","artificial",1
"240","026079","resources/real_fg_memory_images/fg3.jpg","Young",2,"artificial","Post",22,"Scam","artificial",1
"241","026079","resources/real_fg_memory_images/fg4.jpg","Young",7,"artificial","Pre",22,"Scam","artificial",0
"242","026079","resources/real_fg_memory_images/fg4.jpg","Young",6,"artificial","Post",22,"Scam","artificial",0
"243","026079","resources/real_fg_memory_images/fg5.jpg","Young",0,"artificial","Post",22,"Scam","artificial",1
"244","026079","resources/real_fg_memory_images/fg5.jpg","Young",5,"artificial","Pre",22,"Scam","artificial",1
"245","026079","resources/real_fg_memory_images/fg6.jpg","Young",4,"artificial","Pre",22,"Scam","artificial",1
"246","026079","resources/real_fg_memory_images/fg6.jpg","Young",6,"artificial","Post",22,"Scam","artificial",1
"247","026079","resources/real_fg_memory_images/fg7.jpg","Young",2,"artificial","Post",22,"Neutral","artificial",0
"248","026079","resources/real_fg_memory_images/fg7.jpg","Young",4,"artificial","Pre",22,"Neutral","artificial",0
"249","026079","resources/real_fg_memory_images/fg8.jpg","Young",2,"artificial","Pre",22,"Neutral","artificial",1
"250","026079","resources/real_fg_memory_images/fg8.jpg","Young",3,"artificial","Post",22,"Neutral","artificial",1
"251","026079","resources/real_fg_memory_images/fg9.jpg","Young",6,"artificial","Post",22,"Neutral","artificial",1
"252","026079","resources/real_fg_memory_images/fg9.jpg","Young",3,"artificial","Pre",22,"Neutral","artificial",1
"253","026079","resources/real_fg_memory_images/orig19.jpg","Young",6,"real","Post",22,"Scam","real",0
"254","026079","resources/real_fg_memory_images/orig19.jpg","Young",6,"real","Pre",22,"Scam","real",0
"255","026079","resources/real_fg_memory_images/orig20.jpg","Young",4,"real","Post",22,"Scam","real",0
"256","026079","resources/real_fg_memory_images/orig20.jpg","Young",3,"real","Pre",22,"Scam","real",0
"257","026079","resources/real_fg_memory_images/orig21.jpg","Young",5,"real","Post",22,"Scam","real",0
"258","026079","resources/real_fg_memory_images/orig21.jpg","Young",6,"real","Pre",22,"Scam","real",0
"259","026079","resources/real_fg_memory_images/orig22.jpg","Young",4,"real","Pre",22,"Scam","real",0
"260","026079","resources/real_fg_memory_images/orig22.jpg","Young",8,"real","Post",22,"Scam","real",0
"261","026079","resources/real_fg_memory_images/orig23.jpg","Young",6,"real","Pre",22,"Scam","real",0
"262","026079","resources/real_fg_memory_images/orig23.jpg","Young",4,"real","Post",22,"Scam","real",0
"263","026079","resources/real_fg_memory_images/orig24.jpg","Young",7,"real","Post",22,"Scam","real",0
"264","026079","resources/real_fg_memory_images/orig24.jpg","Young",6,"real","Pre",22,"Scam","real",0
"265","026079","resources/real_fg_memory_images/orig25.jpg","Young",3,"real","Post",22,"Neutral","real",0
"266","026079","resources/real_fg_memory_images/orig25.jpg","Young",6,"real","Pre",22,"Neutral","real",0
"267","026079","resources/real_fg_memory_images/orig26.jpg","Young",8,"real","Post",22,"Neutral","real",1
"268","026079","resources/real_fg_memory_images/orig26.jpg","Young",6,"real","Pre",22,"Neutral","real",1
"269","026079","resources/real_fg_memory_images/orig27.jpg","Young",8,"real","Post",22,"Neutral","real",1
"270","026079","resources/real_fg_memory_images/orig27.jpg","Young",3,"real","Pre",22,"Neutral","real",1
"271","026079","resources/real_fg_memory_images/orig28.jpg","Young",8,"real","Post",22,"Neutral","real",1
"272","026079","resources/real_fg_memory_images/orig28.jpg","Young",8,"real","Pre",22,"Neutral","real",1
"273","026079","resources/real_fg_memory_images/orig29.jpg","Young",5,"real","Pre",22,"Neutral","real",1
"274","026079","resources/real_fg_memory_images/orig29.jpg","Young",6,"real","Post",22,"Neutral","real",1
"275","026079","resources/real_fg_memory_images/orig30.jpg","Young",6,"real","Post",22,"Neutral","real",1
"276","026079","resources/real_fg_memory_images/orig30.jpg","Young",8,"real","Pre",22,"Neutral","real",1
"277","026079","resources/real_fg_memory_images/orig31.jpg","Young",4,"real","Pre",22,"None",NA,NA
"278","026079","resources/real_fg_memory_images/orig31.jpg","Young",6,"real","Post",22,"None",NA,NA
"279","026079","resources/real_fg_memory_images/orig32.jpg","Young",7,"real","Pre",22,"None",NA,NA
"280","026079","resources/real_fg_memory_images/orig32.jpg","Young",6,"real","Post",22,"None",NA,NA
"281","026079","resources/real_fg_memory_images/orig33.jpg","Young",5,"real","Pre",22,"None",NA,NA
"282","026079","resources/real_fg_memory_images/orig33.jpg","Young",4,"real","Post",22,"None",NA,NA
"283","026079","resources/real_fg_memory_images/orig34.jpg","Young",6,"real","Pre",22,"None",NA,NA
"284","026079","resources/real_fg_memory_images/orig34.jpg","Young",6,"real","Post",22,"None",NA,NA
"285","026079","resources/real_fg_memory_images/orig35.jpg","Young",5,"real","Pre",22,"None",NA,NA
"286","026079","resources/real_fg_memory_images/orig35.jpg","Young",7,"real","Post",22,"None",NA,NA
"287","026079","resources/real_fg_memory_images/orig36.jpg","Young",6,"real","Pre",22,"None",NA,NA
"288","050143","resources/real_fg_memory_images/fg19.jpg","Young",5,"artificial","Post",29,"Scam","artificial",0
"289","050143","resources/real_fg_memory_images/fg19.jpg","Young",3,"artificial","Pre",29,"Scam","artificial",0
"290","050143","resources/real_fg_memory_images/fg20.jpg","Young",7,"artificial","Post",29,"Scam","artificial",1
"291","050143","resources/real_fg_memory_images/fg20.jpg","Young",3,"artificial","Pre",29,"Scam","artificial",1
"292","050143","resources/real_fg_memory_images/fg21.jpg","Young",2,"artificial","Pre",29,"Scam","artificial",0
"293","050143","resources/real_fg_memory_images/fg21.jpg","Young",7,"artificial","Post",29,"Scam","artificial",0
"294","050143","resources/real_fg_memory_images/fg22.jpg","Young",1,"artificial","Post",29,"Scam","artificial",1
"295","050143","resources/real_fg_memory_images/fg22.jpg","Young",4,"artificial","Pre",29,"Scam","artificial",1
"296","050143","resources/real_fg_memory_images/fg23.jpg","Young",1,"artificial","Pre",29,"Scam","artificial",1
"297","050143","resources/real_fg_memory_images/fg23.jpg","Young",1,"artificial","Post",29,"Scam","artificial",1
"298","050143","resources/real_fg_memory_images/fg24.jpg","Young",6,"artificial","Pre",29,"Scam","artificial",1
"299","050143","resources/real_fg_memory_images/fg24.jpg","Young",1,"artificial","Post",29,"Scam","artificial",1
"300","050143","resources/real_fg_memory_images/fg25.jpg","Young",4,"artificial","Pre",29,"Neutral","artificial",1
"301","050143","resources/real_fg_memory_images/fg25.jpg","Young",8,"artificial","Post",29,"Neutral","artificial",1
"302","050143","resources/real_fg_memory_images/fg26.jpg","Young",1,"artificial","Pre",29,"Neutral","artificial",1
"303","050143","resources/real_fg_memory_images/fg26.jpg","Young",7,"artificial","Post",29,"Neutral","artificial",1
"304","050143","resources/real_fg_memory_images/fg27.jpg","Young",2,"artificial","Pre",29,"Neutral","artificial",1
"305","050143","resources/real_fg_memory_images/fg27.jpg","Young",6,"artificial","Post",29,"Neutral","artificial",1
"306","050143","resources/real_fg_memory_images/fg28.jpg","Young",3,"artificial","Pre",29,"Neutral","artificial",1
"307","050143","resources/real_fg_memory_images/fg28.jpg","Young",6,"artificial","Post",29,"Neutral","artificial",1
"308","050143","resources/real_fg_memory_images/fg29.jpg","Young",1,"artificial","Pre",29,"Neutral","artificial",1
"309","050143","resources/real_fg_memory_images/fg29.jpg","Young",8,"artificial","Post",29,"Neutral","artificial",1
"310","050143","resources/real_fg_memory_images/fg30.jpg","Young",7,"artificial","Pre",29,"Neutral","artificial",0
"311","050143","resources/real_fg_memory_images/fg30.jpg","Young",6,"artificial","Post",29,"Neutral","artificial",0
"312","050143","resources/real_fg_memory_images/fg31.jpg","Young",2,"artificial","Pre",29,"None",NA,NA
"313","050143","resources/real_fg_memory_images/fg31.jpg","Young",4,"artificial","Post",29,"None",NA,NA
"314","050143","resources/real_fg_memory_images/fg32.jpg","Young",1,"artificial","Pre",29,"None",NA,NA
"315","050143","resources/real_fg_memory_images/fg32.jpg","Young",6,"artificial","Post",29,"None",NA,NA
"316","050143","resources/real_fg_memory_images/fg33.jpg","Young",2,"artificial","Pre",29,"None",NA,NA
"317","050143","resources/real_fg_memory_images/fg33.jpg","Young",3,"artificial","Post",29,"None",NA,NA
"318","050143","resources/real_fg_memory_images/fg34.jpg","Young",5,"artificial","Pre",29,"None",NA,NA
