"","participant","figure2","label2","type","total_ss_answer","accurate","agegroup","total_ss_answer_c"
"3608","173031","resources/real_fg_memory_images/orig19.jpg","Neutral","real",27,0,"Older",1.36458333333333
"3609","173031","resources/real_fg_memory_images/orig22.jpg","Neutral","real",27,0,"Older",1.36458333333333
"3610","173031","resources/real_fg_memory_images/orig20.jpg","Neutral","real",27,0,"Older",1.36458333333333
"3611","173031","resources/real_fg_memory_images/fg9.jpg","Scam","artificial",27,0,"Older",1.36458333333333
"3612","173031","resources/real_fg_memory_images/orig25.jpg","Scam","real",27,0,"Older",1.36458333333333
"3613","173031","resources/real_fg_memory_images/fg3.jpg","Neutral","artificial",27,0,"Older",1.36458333333333
"3614","173031","resources/real_fg_memory_images/fg12.jpg","Scam","artificial",27,1,"Older",1.36458333333333
"3615","173031","resources/real_fg_memory_images/fg5.jpg","Neutral","artificial",27,1,"Older",1.36458333333333
"3616","173031","resources/real_fg_memory_images/orig26.jpg","Scam","real",27,1,"Older",1.36458333333333
"3617","173031","resources/real_fg_memory_images/orig24.jpg","Neutral","real",27,1,"Older",1.36458333333333
"3618","173031","resources/real_fg_memory_images/fg10.jpg","Scam","artificial",27,1,"Older",1.36458333333333
"3619","173031","resources/real_fg_memory_images/fg1.jpg","Neutral","artificial",27,0,"Older",1.36458333333333
"3620","173031","resources/real_fg_memory_images/fg4.jpg","Neutral","artificial",27,1,"Older",1.36458333333333
"3621","173031","resources/real_fg_memory_images/orig21.jpg","Neutral","real",27,0,"Older",1.36458333333333
"3622","173031","resources/real_fg_memory_images/orig29.jpg","Scam","real",27,1,"Older",1.36458333333333
"3623","173031","resources/real_fg_memory_images/orig28.jpg","Scam","real",27,0,"Older",1.36458333333333
"3624","173031","resources/real_fg_memory_images/orig27.jpg","Scam","real",27,0,"Older",1.36458333333333
"3625","240917","resources/real_fg_memory_images/fg11.jpg","Scam","artificial",29,1,"Older",3.36458333333333
"3626","240917","resources/real_fg_memory_images/orig20.jpg","Neutral","real",29,1,"Older",3.36458333333333
"3627","240917","resources/real_fg_memory_images/fg8.jpg","Scam","artificial",29,1,"Older",3.36458333333333
"3628","240917","resources/real_fg_memory_images/fg1.jpg","Neutral","artificial",29,0,"Older",3.36458333333333
"3629","240917","resources/real_fg_memory_images/fg9.jpg","Scam","artificial",29,1,"Older",3.36458333333333
"3630","240917","resources/real_fg_memory_images/orig21.jpg","Neutral","real",29,0,"Older",3.36458333333333
"3631","240917","resources/real_fg_memory_images/fg12.jpg","Scam","artificial",29,1,"Older",3.36458333333333
"3632","240917","resources/real_fg_memory_images/fg4.jpg","Neutral","artificial",29,1,"Older",3.36458333333333
"3633","240917","resources/real_fg_memory_images/orig19.jpg","Neutral","real",29,1,"Older",3.36458333333333
"3634","240917","resources/real_fg_memory_images/orig30.jpg","Scam","real",29,1,"Older",3.36458333333333
"3635","240917","resources/real_fg_memory_images/fg2.jpg","Neutral","artificial",29,1,"Older",3.36458333333333
"3636","240917","resources/real_fg_memory_images/fg5.jpg","Neutral","artificial",29,0,"Older",3.36458333333333
"3637","240917","resources/real_fg_memory_images/orig28.jpg","Scam","real",29,0,"Older",3.36458333333333
"3638","240917","resources/real_fg_memory_images/fg10.jpg","Scam","artificial",29,1,"Older",3.36458333333333
"3639","240917","resources/real_fg_memory_images/fg6.jpg","Neutral","artificial",29,1,"Older",3.36458333333333
"3640","240917","resources/real_fg_memory_images/orig24.jpg","Neutral","real",29,1,"Older",3.36458333333333
"3641","240917","resources/real_fg_memory_images/orig25.jpg","Scam","real",29,0,"Older",3.36458333333333
"3642","240917","resources/real_fg_memory_images/orig23.jpg","Neutral","real",29,1,"Older",3.36458333333333
"3643","240917","resources/real_fg_memory_images/orig26.jpg","Scam","real",29,1,"Older",3.36458333333333
"3644","240917","resources/real_fg_memory_images/fg7.jpg","Scam","artificial",29,1,"Older",3.36458333333333
"3645","240917","resources/real_fg_memory_images/orig29.jpg","Scam","real",29,1,"Older",3.36458333333333
"3646","240917","resources/real_fg_memory_images/fg3.jpg","Neutral","artificial",29,0,"Older",3.36458333333333
"3647","240917","resources/real_fg_memory_images/orig22.jpg","Neutral","real",29,1,"Older",3.36458333333333
"3648","240917","resources/real_fg_memory_images/orig27.jpg","Scam","real",29,0,"Older",3.36458333333333
"3649","309800","resources/real_fg_memory_images/fg7.jpg","Scam","artificial",31,0,"Older",5.36458333333333
"3650","309800","resources/real_fg_memory_images/fg8.jpg","Scam","artificial",31,1,"Older",5.36458333333333
"3651","309800","resources/real_fg_memory_images/orig27.jpg","Scam","real",31,1,"Older",5.36458333333333
"3652","309800","resources/real_fg_memory_images/fg10.jpg","Scam","artificial",31,1,"Older",5.36458333333333
"3653","309800","resources/real_fg_memory_images/orig19.jpg","Neutral","real",31,1,"Older",5.36458333333333
"3654","309800","resources/real_fg_memory_images/fg5.jpg","Neutral","artificial",31,1,"Older",5.36458333333333
"3655","309800","resources/real_fg_memory_images/fg1.jpg","Neutral","artificial",31,1,"Older",5.36458333333333
"3656","309800","resources/real_fg_memory_images/fg6.jpg","Neutral","artificial",31,0,"Older",5.36458333333333
"3657","309800","resources/real_fg_memory_images/orig24.jpg","Neutral","real",31,1,"Older",5.36458333333333
"3658","309800","resources/real_fg_memory_images/fg12.jpg","Scam","artificial",31,0,"Older",5.36458333333333
"3659","309800","resources/real_fg_memory_images/fg2.jpg","Neutral","artificial",31,0,"Older",5.36458333333333
"3660","309800","resources/real_fg_memory_images/fg4.jpg","Neutral","artificial",31,0,"Older",5.36458333333333
"3661","309800","resources/real_fg_memory_images/orig29.jpg","Scam","real",31,1,"Older",5.36458333333333
"3662","309800","resources/real_fg_memory_images/fg11.jpg","Scam","artificial",31,1,"Older",5.36458333333333
"3663","309800","resources/real_fg_memory_images/orig23.jpg","Neutral","real",31,1,"Older",5.36458333333333
"3664","309800","resources/real_fg_memory_images/orig25.jpg","Scam","real",31,0,"Older",5.36458333333333
"3665","309800","resources/real_fg_memory_images/orig20.jpg","Neutral","real",31,0,"Older",5.36458333333333
"3666","309800","resources/real_fg_memory_images/fg3.jpg","Neutral","artificial",31,1,"Older",5.36458333333333
"3667","309800","resources/real_fg_memory_images/orig21.jpg","Neutral","real",31,1,"Older",5.36458333333333
"3668","309800","resources/real_fg_memory_images/orig28.jpg","Scam","real",31,1,"Older",5.36458333333333
"3669","309800","resources/real_fg_memory_images/orig30.jpg","Scam","real",31,1,"Older",5.36458333333333
"3670","309800","resources/real_fg_memory_images/fg9.jpg","Scam","artificial",31,1,"Older",5.36458333333333
"3671","309800","resources/real_fg_memory_images/orig26.jpg","Scam","real",31,1,"Older",5.36458333333333
"3672","309800","resources/real_fg_memory_images/orig22.jpg","Neutral","real",31,0,"Older",5.36458333333333
"3673","312343","resources/real_fg_memory_images/orig29.jpg","Scam","real",17,1,"Older",-8.63541666666667
"3674","312343","resources/real_fg_memory_images/fg11.jpg","Scam","artificial",17,1,"Older",-8.63541666666667
"3675","312343","resources/real_fg_memory_images/fg4.jpg","Neutral","artificial",17,1,"Older",-8.63541666666667
"3676","312343","resources/real_fg_memory_images/fg9.jpg","Scam","artificial",17,1,"Older",-8.63541666666667
"3677","312343","resources/real_fg_memory_images/orig19.jpg","Neutral","real",17,1,"Older",-8.63541666666667
"3678","312343","resources/real_fg_memory_images/orig21.jpg","Neutral","real",17,0,"Older",-8.63541666666667
"3679","312343","resources/real_fg_memory_images/orig25.jpg","Scam","real",17,0,"Older",-8.63541666666667
"3680","312343","resources/real_fg_memory_images/fg2.jpg","Neutral","artificial",17,0,"Older",-8.63541666666667
"3681","312343","resources/real_fg_memory_images/fg1.jpg","Neutral","artificial",17,0,"Older",-8.63541666666667
"3682","312343","resources/real_fg_memory_images/orig26.jpg","Scam","real",17,1,"Older",-8.63541666666667
"3683","312343","resources/real_fg_memory_images/fg5.jpg","Neutral","artificial",17,0,"Older",-8.63541666666667
"3684","312343","resources/real_fg_memory_images/fg3.jpg","Neutral","artificial",17,0,"Older",-8.63541666666667
"3685","312343","resources/real_fg_memory_images/orig30.jpg","Scam","real",17,0,"Older",-8.63541666666667
"3686","312343","resources/real_fg_memory_images/orig23.jpg","Neutral","real",17,1,"Older",-8.63541666666667
"3687","312343","resources/real_fg_memory_images/fg6.jpg","Neutral","artificial",17,1,"Older",-8.63541666666667
"3688","312343","resources/real_fg_memory_images/orig20.jpg","Neutral","real",17,1,"Older",-8.63541666666667
"3689","312343","resources/real_fg_memory_images/fg8.jpg","Scam","artificial",17,1,"Older",-8.63541666666667
"3690","312343","resources/real_fg_memory_images/orig28.jpg","Scam","real",17,0,"Older",-8.63541666666667
"3691","312343","resources/real_fg_memory_images/fg12.jpg","Scam","artificial",17,1,"Older",-8.63541666666667
"3692","312343","resources/real_fg_memory_images/orig22.jpg","Neutral","real",17,1,"Older",-8.63541666666667
"3693","312343","resources/real_fg_memory_images/orig24.jpg","Neutral","real",17,1,"Older",-8.63541666666667
"3694","312343","resources/real_fg_memory_images/fg7.jpg","Scam","artificial",17,1,"Older",-8.63541666666667
"3695","312343","resources/real_fg_memory_images/fg10.jpg","Scam","artificial",17,0,"Older",-8.63541666666667
"3696","312343","resources/real_fg_memory_images/orig27.jpg","Scam","real",17,0,"Older",-8.63541666666667
"3697","320991","resources/real_fg_memory_images/orig22.jpg","Neutral","real",17,1,"Older",-8.63541666666667
"3698","320991","resources/real_fg_memory_images/fg6.jpg","Neutral","artificial",17,1,"Older",-8.63541666666667
"3699","320991","resources/real_fg_memory_images/fg11.jpg","Scam","artificial",17,1,"Older",-8.63541666666667
"3700","320991","resources/real_fg_memory_images/fg5.jpg","Neutral","artificial",17,1,"Older",-8.63541666666667
"3701","320991","resources/real_fg_memory_images/orig19.jpg","Neutral","real",17,1,"Older",-8.63541666666667
"3702","320991","resources/real_fg_memory_images/fg2.jpg","Neutral","artificial",17,1,"Older",-8.63541666666667
"3703","320991","resources/real_fg_memory_images/orig24.jpg","Neutral","real",17,1,"Older",-8.63541666666667
"3704","320991","resources/real_fg_memory_images/fg4.jpg","Neutral","artificial",17,1,"Older",-8.63541666666667
"3705","320991","resources/real_fg_memory_images/orig28.jpg","Scam","real",17,1,"Older",-8.63541666666667
"3706","320991","resources/real_fg_memory_images/fg1.jpg","Neutral","artificial",17,1,"Older",-8.63541666666667
"3707","320991","resources/real_fg_memory_images/orig20.jpg","Neutral","real",17,1,"Older",-8.63541666666667
"3708","320991","resources/real_fg_memory_images/fg9.jpg","Scam","artificial",17,0,"Older",-8.63541666666667
"3709","320991","resources/real_fg_memory_images/fg3.jpg","Neutral","artificial",17,1,"Older",-8.63541666666667
"3710","320991","resources/real_fg_memory_images/orig25.jpg","Scam","real",17,1,"Older",-8.63541666666667
"3711","320991","resources/real_fg_memory_images/orig27.jpg","Scam","real",17,1,"Older",-8.63541666666667
"3712","320991","resources/real_fg_memory_images/fg10.jpg","Scam","artificial",17,1,"Older",-8.63541666666667
"3713","320991","resources/real_fg_memory_images/orig30.jpg","Scam","real",17,1,"Older",-8.63541666666667
"3714","320991","resources/real_fg_memory_images/orig26.jpg","Scam","real",17,1,"Older",-8.63541666666667
"3715","320991","resources/real_fg_memory_images/fg12.jpg","Scam","artificial",17,1,"Older",-8.63541666666667
"3716","320991","resources/real_fg_memory_images/fg7.jpg","Scam","artificial",17,1,"Older",-8.63541666666667
"3717","320991","resources/real_fg_memory_images/orig29.jpg","Scam","real",17,1,"Older",-8.63541666666667
"3718","320991","resources/real_fg_memory_images/orig23.jpg","Neutral","real",17,1,"Older",-8.63541666666667
"3719","320991","resources/real_fg_memory_images/fg8.jpg","Scam","artificial",17,1,"Older",-8.63541666666667
"3720","320991","resources/real_fg_memory_images/orig21.jpg","Neutral","real",17,1,"Older",-8.63541666666667
"3721","325832","resources/real_fg_memory_images/fg1.jpg","Neutral","artificial",22,0,"Older",-3.63541666666667
"3722","325832","resources/real_fg_memory_images/fg6.jpg","Neutral","artificial",22,1,"Older",-3.63541666666667
"3723","325832","resources/real_fg_memory_images/fg9.jpg","Scam","artificial",22,0,"Older",-3.63541666666667
"3724","325832","resources/real_fg_memory_images/fg11.jpg","Scam","artificial",22,0,"Older",-3.63541666666667
"3725","325832","resources/real_fg_memory_images/orig23.jpg","Neutral","real",22,1,"Older",-3.63541666666667
"3726","325832","resources/real_fg_memory_images/fg3.jpg","Neutral","artificial",22,0,"Older",-3.63541666666667
"3727","325832","resources/real_fg_memory_images/fg7.jpg","Scam","artificial",22,1,"Older",-3.63541666666667
"3728","325832","resources/real_fg_memory_images/fg2.jpg","Neutral","artificial",22,1,"Older",-3.63541666666667
"3729","325832","resources/real_fg_memory_images/orig24.jpg","Neutral","real",22,1,"Older",-3.63541666666667
"3730","325832","resources/real_fg_memory_images/fg12.jpg","Scam","artificial",22,1,"Older",-3.63541666666667
"3731","325832","resources/real_fg_memory_images/orig20.jpg","Neutral","real",22,1,"Older",-3.63541666666667
"3732","325832","resources/real_fg_memory_images/fg10.jpg","Scam","artificial",22,0,"Older",-3.63541666666667
"3733","325832","resources/real_fg_memory_images/orig25.jpg","Scam","real",22,0,"Older",-3.63541666666667
"3734","325832","resources/real_fg_memory_images/orig26.jpg","Scam","real",22,1,"Older",-3.63541666666667
"3735","325832","resources/real_fg_memory_images/orig21.jpg","Neutral","real",22,0,"Older",-3.63541666666667
"3736","325832","resources/real_fg_memory_images/orig19.jpg","Neutral","real",22,1,"Older",-3.63541666666667
"3737","325832","resources/real_fg_memory_images/orig29.jpg","Scam","real",22,0,"Older",-3.63541666666667
"3738","325832","resources/real_fg_memory_images/fg4.jpg","Neutral","artificial",22,0,"Older",-3.63541666666667
"3739","325832","resources/real_fg_memory_images/orig30.jpg","Scam","real",22,0,"Older",-3.63541666666667
"3740","325832","resources/real_fg_memory_images/orig22.jpg","Neutral","real",22,0,"Older",-3.63541666666667
"3741","325832","resources/real_fg_memory_images/fg5.jpg","Neutral","artificial",22,1,"Older",-3.63541666666667
"3742","325832","resources/real_fg_memory_images/fg8.jpg","Scam","artificial",22,0,"Older",-3.63541666666667
"3743","325832","resources/real_fg_memory_images/orig28.jpg","Scam","real",22,0,"Older",-3.63541666666667
"3744","325832","resources/real_fg_memory_images/orig27.jpg","Scam","real",22,1,"Older",-3.63541666666667
"3745","327982","resources/real_fg_memory_images/orig19.jpg","Neutral","real",29,1,"Older",3.36458333333333
"3746","327982","resources/real_fg_memory_images/orig25.jpg","Scam","real",29,1,"Older",3.36458333333333
"3747","327982","resources/real_fg_memory_images/orig23.jpg","Neutral","real",29,1,"Older",3.36458333333333
"3748","327982","resources/real_fg_memory_images/fg7.jpg","Scam","artificial",29,1,"Older",3.36458333333333
"3749","327982","resources/real_fg_memory_images/fg11.jpg","Scam","artificial",29,0,"Older",3.36458333333333
"3750","327982","resources/real_fg_memory_images/orig21.jpg","Neutral","real",29,0,"Older",3.36458333333333
"3751","327982","resources/real_fg_memory_images/orig26.jpg","Scam","real",29,1,"Older",3.36458333333333
"3752","327982","resources/real_fg_memory_images/orig28.jpg","Scam","real",29,1,"Older",3.36458333333333
"3753","327982","resources/real_fg_memory_images/fg3.jpg","Neutral","artificial",29,1,"Older",3.36458333333333
"3754","327982","resources/real_fg_memory_images/fg10.jpg","Scam","artificial",29,1,"Older",3.36458333333333
"3755","327982","resources/real_fg_memory_images/orig30.jpg","Scam","real",29,0,"Older",3.36458333333333
"3756","327982","resources/real_fg_memory_images/fg8.jpg","Scam","artificial",29,1,"Older",3.36458333333333
"3757","327982","resources/real_fg_memory_images/fg2.jpg","Neutral","artificial",29,1,"Older",3.36458333333333
"3758","327982","resources/real_fg_memory_images/orig20.jpg","Neutral","real",29,0,"Older",3.36458333333333
"3759","327982","resources/real_fg_memory_images/fg9.jpg","Scam","artificial",29,0,"Older",3.36458333333333
"3760","327982","resources/real_fg_memory_images/orig22.jpg","Neutral","real",29,1,"Older",3.36458333333333
"3761","327982","resources/real_fg_memory_images/fg12.jpg","Scam","artificial",29,1,"Older",3.36458333333333
"3762","327982","resources/real_fg_memory_images/orig29.jpg","Scam","real",29,1,"Older",3.36458333333333
"3763","327982","resources/real_fg_memory_images/orig27.jpg","Scam","real",29,1,"Older",3.36458333333333
"3764","327982","resources/real_fg_memory_images/fg1.jpg","Neutral","artificial",29,0,"Older",3.36458333333333
"3765","327982","resources/real_fg_memory_images/orig24.jpg","Neutral","real",29,0,"Older",3.36458333333333
"3766","327982","resources/real_fg_memory_images/fg5.jpg","Neutral","artificial",29,1,"Older",3.36458333333333
"3767","327982","resources/real_fg_memory_images/fg6.jpg","Neutral","artificial",29,1,"Older",3.36458333333333
"3768","327982","resources/real_fg_memory_images/fg4.jpg","Neutral","artificial",29,1,"Older",3.36458333333333
"3769","357269","resources/real_fg_memory_images/fg2.jpg","Neutral","artificial",30,0,"Older",4.36458333333333
"3770","357269","resources/real_fg_memory_images/orig25.jpg","Scam","real",30,1,"Older",4.36458333333333
"3771","357269","resources/real_fg_memory_images/fg7.jpg","Scam","artificial",30,1,"Older",4.36458333333333
"3772","357269","resources/real_fg_memory_images/fg4.jpg","Neutral","artificial",30,0,"Older",4.36458333333333
"3773","357269","resources/real_fg_memory_images/orig20.jpg","Neutral","real",30,0,"Older",4.36458333333333
"3774","357269","resources/real_fg_memory_images/orig26.jpg","Scam","real",30,1,"Older",4.36458333333333
"3775","357269","resources/real_fg_memory_images/fg1.jpg","Neutral","artificial",30,0,"Older",4.36458333333333
"3776","357269","resources/real_fg_memory_images/fg11.jpg","Scam","artificial",30,1,"Older",4.36458333333333
"3777","357269","resources/real_fg_memory_images/orig28.jpg","Scam","real",30,1,"Older",4.36458333333333
"3778","357269","resources/real_fg_memory_images/orig19.jpg","Neutral","real",30,1,"Older",4.36458333333333
"3779","357269","resources/real_fg_memory_images/orig27.jpg","Scam","real",30,1,"Older",4.36458333333333
"3780","357269","resources/real_fg_memory_images/orig24.jpg","Neutral","real",30,0,"Older",4.36458333333333
"3781","357269","resources/real_fg_memory_images/orig21.jpg","Neutral","real",30,1,"Older",4.36458333333333
"3782","357269","resources/real_fg_memory_images/fg6.jpg","Neutral","artificial",30,1,"Older",4.36458333333333
"3783","357269","resources/real_fg_memory_images/orig22.jpg","Neutral","real",30,0,"Older",4.36458333333333
"3784","357269","resources/real_fg_memory_images/fg10.jpg","Scam","artificial",30,0,"Older",4.36458333333333
"3785","357269","resources/real_fg_memory_images/orig30.jpg","Scam","real",30,1,"Older",4.36458333333333
"3786","357269","resources/real_fg_memory_images/fg5.jpg","Neutral","artificial",30,1,"Older",4.36458333333333
"3787","357269","resources/real_fg_memory_images/orig23.jpg","Neutral","real",30,0,"Older",4.36458333333333
"3788","357269","resources/real_fg_memory_images/orig29.jpg","Scam","real",30,1,"Older",4.36458333333333
"3789","357269","resources/real_fg_memory_images/fg12.jpg","Scam","artificial",30,0,"Older",4.36458333333333
"3790","357269","resources/real_fg_memory_images/fg3.jpg","Neutral","artificial",30,0,"Older",4.36458333333333
"3791","357269","resources/real_fg_memory_images/fg8.jpg","Scam","artificial",30,0,"Older",4.36458333333333
"3792","357269","resources/real_fg_memory_images/fg9.jpg","Scam","artificial",30,1,"Older",4.36458333333333
"3793","398217","resources/real_fg_memory_images/orig26.jpg","Scam","real",19,1,"Older",-6.63541666666667
"3794","398217","resources/real_fg_memory_images/orig19.jpg","Neutral","real",19,1,"Older",-6.63541666666667
"3795","398217","resources/real_fg_memory_images/orig24.jpg","Neutral","real",19,1,"Older",-6.63541666666667
"3796","398217","resources/real_fg_memory_images/orig21.jpg","Neutral","real",19,1,"Older",-6.63541666666667
"3797","398217","resources/real_fg_memory_images/fg7.jpg","Scam","artificial",19,1,"Older",-6.63541666666667
"3798","398217","resources/real_fg_memory_images/orig22.jpg","Neutral","real",19,1,"Older",-6.63541666666667
"3799","398217","resources/real_fg_memory_images/fg2.jpg","Neutral","artificial",19,0,"Older",-6.63541666666667
"3800","398217","resources/real_fg_memory_images/orig28.jpg","Scam","real",19,0,"Older",-6.63541666666667
"3801","398217","resources/real_fg_memory_images/fg5.jpg","Neutral","artificial",19,0,"Older",-6.63541666666667
"3802","398217","resources/real_fg_memory_images/fg8.jpg","Scam","artificial",19,1,"Older",-6.63541666666667
"3803","398217","resources/real_fg_memory_images/fg12.jpg","Scam","artificial",19,0,"Older",-6.63541666666667
"3804","398217","resources/real_fg_memory_images/orig27.jpg","Scam","real",19,1,"Older",-6.63541666666667
"3805","398217","resources/real_fg_memory_images/fg1.jpg","Neutral","artificial",19,1,"Older",-6.63541666666667
"3806","398217","resources/real_fg_memory_images/fg9.jpg","Scam","artificial",19,0,"Older",-6.63541666666667
"3807","398217","resources/real_fg_memory_images/orig20.jpg","Neutral","real",19,0,"Older",-6.63541666666667
"3808","398217","resources/real_fg_memory_images/fg4.jpg","Neutral","artificial",19,0,"Older",-6.63541666666667
"3809","398217","resources/real_fg_memory_images/fg3.jpg","Neutral","artificial",19,1,"Older",-6.63541666666667
"3810","398217","resources/real_fg_memory_images/orig30.jpg","Scam","real",19,0,"Older",-6.63541666666667
"3811","398217","resources/real_fg_memory_images/fg6.jpg","Neutral","artificial",19,0,"Older",-6.63541666666667
"3812","398217","resources/real_fg_memory_images/orig25.jpg","Scam","real",19,0,"Older",-6.63541666666667
"3813","398217","resources/real_fg_memory_images/fg10.jpg","Scam","artificial",19,1,"Older",-6.63541666666667
"3814","398217","resources/real_fg_memory_images/fg11.jpg","Scam","artificial",19,0,"Older",-6.63541666666667
"3815","398217","resources/real_fg_memory_images/orig29.jpg","Scam","real",19,1,"Older",-6.63541666666667
"3816","398217","resources/real_fg_memory_images/orig23.jpg","Neutral","real",19,1,"Older",-6.63541666666667
"3817","569229","resources/real_fg_memory_images/fg5.jpg","Neutral","artificial",22,1,"Older",-3.63541666666667
"3818","569229","resources/real_fg_memory_images/orig25.jpg","Scam","real",22,1,"Older",-3.63541666666667
"3819","569229","resources/real_fg_memory_images/orig30.jpg","Scam","real",22,1,"Older",-3.63541666666667
"3820","569229","resources/real_fg_memory_images/orig28.jpg","Scam","real",22,1,"Older",-3.63541666666667
"3821","569229","resources/real_fg_memory_images/fg9.jpg","Scam","artificial",22,0,"Older",-3.63541666666667
"3822","569229","resources/real_fg_memory_images/orig29.jpg","Scam","real",22,1,"Older",-3.63541666666667
"3823","569229","resources/real_fg_memory_images/fg12.jpg","Scam","artificial",22,0,"Older",-3.63541666666667
"3824","569229","resources/real_fg_memory_images/fg8.jpg","Scam","artificial",22,1,"Older",-3.63541666666667
"3825","569229","resources/real_fg_memory_images/orig24.jpg","Neutral","real",22,1,"Older",-3.63541666666667
"3826","569229","resources/real_fg_memory_images/orig20.jpg","Neutral","real",22,1,"Older",-3.63541666666667
"3827","569229","resources/real_fg_memory_images/fg6.jpg","Neutral","artificial",22,1,"Older",-3.63541666666667
"3828","569229","resources/real_fg_memory_images/orig19.jpg","Neutral","real",22,0,"Older",-3.63541666666667
"3829","569229","resources/real_fg_memory_images/orig26.jpg","Scam","real",22,1,"Older",-3.63541666666667
"3830","569229","resources/real_fg_memory_images/fg7.jpg","Scam","artificial",22,0,"Older",-3.63541666666667
"3831","569229","resources/real_fg_memory_images/fg1.jpg","Neutral","artificial",22,1,"Older",-3.63541666666667
"3832","569229","resources/real_fg_memory_images/orig27.jpg","Scam","real",22,1,"Older",-3.63541666666667
"3833","569229","resources/real_fg_memory_images/fg10.jpg","Scam","artificial",22,1,"Older",-3.63541666666667
"3834","569229","resources/real_fg_memory_images/fg3.jpg","Neutral","artificial",22,1,"Older",-3.63541666666667
"3835","569229","resources/real_fg_memory_images/fg11.jpg","Scam","artificial",22,1,"Older",-3.63541666666667
"3836","569229","resources/real_fg_memory_images/fg2.jpg","Neutral","artificial",22,1,"Older",-3.63541666666667
"3837","569229","resources/real_fg_memory_images/fg4.jpg","Neutral","artificial",22,0,"Older",-3.63541666666667
"3838","569229","resources/real_fg_memory_images/orig22.jpg","Neutral","real",22,1,"Older",-3.63541666666667
"3839","569229","resources/real_fg_memory_images/orig23.jpg","Neutral","real",22,1,"Older",-3.63541666666667
"3840","569229","resources/real_fg_memory_images/orig21.jpg","Neutral","real",22,1,"Older",-3.63541666666667
"3841","624497","resources/real_fg_memory_images/fg12.jpg","Scam","artificial",29,0,"Older",3.36458333333333
"3842","624497","resources/real_fg_memory_images/fg3.jpg","Neutral","artificial",29,0,"Older",3.36458333333333
"3843","624497","resources/real_fg_memory_images/orig29.jpg","Scam","real",29,1,"Older",3.36458333333333
"3844","624497","resources/real_fg_memory_images/orig22.jpg","Neutral","real",29,1,"Older",3.36458333333333
"3845","624497","resources/real_fg_memory_images/fg8.jpg","Scam","artificial",29,1,"Older",3.36458333333333
"3846","624497","resources/real_fg_memory_images/orig21.jpg","Neutral","real",29,0,"Older",3.36458333333333
"3847","624497","resources/real_fg_memory_images/fg1.jpg","Neutral","artificial",29,1,"Older",3.36458333333333
"3848","624497","resources/real_fg_memory_images/fg2.jpg","Neutral","artificial",29,0,"Older",3.36458333333333
"3849","624497","resources/real_fg_memory_images/orig25.jpg","Scam","real",29,0,"Older",3.36458333333333
"3850","624497","resources/real_fg_memory_images/orig20.jpg","Neutral","real",29,0,"Older",3.36458333333333
"3851","624497","resources/real_fg_memory_images/orig28.jpg","Scam","real",29,1,"Older",3.36458333333333
"3852","624497","resources/real_fg_memory_images/fg4.jpg","Neutral","artificial",29,1,"Older",3.36458333333333
"3853","624497","resources/real_fg_memory_images/fg6.jpg","Neutral","artificial",29,0,"Older",3.36458333333333
"3854","624497","resources/real_fg_memory_images/orig27.jpg","Scam","real",29,1,"Older",3.36458333333333
"3855","624497","resources/real_fg_memory_images/orig30.jpg","Scam","real",29,1,"Older",3.36458333333333
"3856","624497","resources/real_fg_memory_images/orig24.jpg","Neutral","real",29,1,"Older",3.36458333333333
"3857","624497","resources/real_fg_memory_images/fg9.jpg","Scam","artificial",29,1,"Older",3.36458333333333
"3858","624497","resources/real_fg_memory_images/fg11.jpg","Scam","artificial",29,1,"Older",3.36458333333333
"3859","624497","resources/real_fg_memory_images/orig19.jpg","Neutral","real",29,0,"Older",3.36458333333333
"3860","624497","resources/real_fg_memory_images/fg5.jpg","Neutral","artificial",29,1,"Older",3.36458333333333
"3861","624497","resources/real_fg_memory_images/orig26.jpg","Scam","real",29,1,"Older",3.36458333333333
"3862","624497","resources/real_fg_memory_images/fg10.jpg","Scam","artificial",29,1,"Older",3.36458333333333
"3863","624497","resources/real_fg_memory_images/orig23.jpg","Neutral","real",29,0,"Older",3.36458333333333
"3864","624497","resources/real_fg_memory_images/fg7.jpg","Scam","artificial",29,0,"Older",3.36458333333333
"3865","708309","resources/real_fg_memory_images/fg2.jpg","Neutral","artificial",24,0,"Older",-1.63541666666667
"3866","708309","resources/real_fg_memory_images/orig27.jpg","Scam","real",24,1,"Older",-1.63541666666667
"3867","708309","resources/real_fg_memory_images/orig25.jpg","Scam","real",24,1,"Older",-1.63541666666667
"3868","708309","resources/real_fg_memory_images/fg6.jpg","Neutral","artificial",24,0,"Older",-1.63541666666667
"3869","708309","resources/real_fg_memory_images/fg10.jpg","Scam","artificial",24,1,"Older",-1.63541666666667
"3870","708309","resources/real_fg_memory_images/orig26.jpg","Scam","real",24,1,"Older",-1.63541666666667
"3871","708309","resources/real_fg_memory_images/fg3.jpg","Neutral","artificial",24,0,"Older",-1.63541666666667
"3872","708309","resources/real_fg_memory_images/orig22.jpg","Neutral","real",24,0,"Older",-1.63541666666667
"3873","708309","resources/real_fg_memory_images/fg1.jpg","Neutral","artificial",24,0,"Older",-1.63541666666667
"3874","708309","resources/real_fg_memory_images/orig28.jpg","Scam","real",24,1,"Older",-1.63541666666667
"3875","708309","resources/real_fg_memory_images/fg9.jpg","Scam","artificial",24,1,"Older",-1.63541666666667
