participant,figure2,agegroup,textbox_comp.text,Type,Time,total_ss_answer.x,label2,type,total_ss_answer.y,accurate
509472,resources/real_fg_memory_images/fg29.jpg,Older,5,artificial,Pre,30,Scam,artificial,30,0
509472,resources/real_fg_memory_images/fg30.jpg,Older,8,artificial,Pre,30,Scam,artificial,30,0
509472,resources/real_fg_memory_images/fg30.jpg,Older,9,artificial,Post,30,Scam,artificial,30,0
509472,resources/real_fg_memory_images/orig1.jpg,Older,5,real,Post,30,Neutral,real,30,0
509472,resources/real_fg_memory_images/orig1.jpg,Older,4,real,Pre,30,Neutral,real,30,0
509472,resources/real_fg_memory_images/orig11.jpg,Older,8,real,Post,30,Scam,real,30,0
509472,resources/real_fg_memory_images/orig11.jpg,Older,8,real,Pre,30,Scam,real,30,0
509472,resources/real_fg_memory_images/orig3.jpg,Older,3,real,Post,30,Neutral,real,30,0
509472,resources/real_fg_memory_images/orig3.jpg,Older,2,real,Pre,30,Neutral,real,30,0
509472,resources/real_fg_memory_images/orig4.jpg,Older,8,real,Post,30,Neutral,real,30,0
509472,resources/real_fg_memory_images/orig4.jpg,Older,7,real,Pre,30,Neutral,real,30,0
509472,resources/real_fg_memory_images/orig5.jpg,Older,4,real,Pre,30,Neutral,real,30,0
509472,resources/real_fg_memory_images/orig5.jpg,Older,2,real,Post,30,Neutral,real,30,0
509472,resources/real_fg_memory_images/orig6.jpg,Older,7,real,Post,30,Neutral,real,30,0
509472,resources/real_fg_memory_images/orig6.jpg,Older,5,real,Pre,30,Neutral,real,30,0
523872,resources/real_fg_memory_images/fg10.jpg,Older,8,artificial,Post,22,Neutral,artificial,22,0
523872,resources/real_fg_memory_images/fg10.jpg,Older,7,artificial,Pre,22,Neutral,artificial,22,0
523872,resources/real_fg_memory_images/fg11.jpg,Older,6,artificial,Post,22,Neutral,artificial,22,0
523872,resources/real_fg_memory_images/fg11.jpg,Older,7,artificial,Pre,22,Neutral,artificial,22,0
523872,resources/real_fg_memory_images/fg12.jpg,Older,8,artificial,Post,22,Neutral,artificial,22,0
523872,resources/real_fg_memory_images/fg12.jpg,Older,7,artificial,Pre,22,Neutral,artificial,22,0
523872,resources/real_fg_memory_images/fg2.jpg,Older,7,artificial,Post,22,Scam,artificial,22,0
523872,resources/real_fg_memory_images/fg2.jpg,Older,8,artificial,Pre,22,Scam,artificial,22,0
523872,resources/real_fg_memory_images/fg7.jpg,Older,7,artificial,Pre,22,Neutral,artificial,22,0
523872,resources/real_fg_memory_images/fg7.jpg,Older,7,artificial,Post,22,Neutral,artificial,22,0
523872,resources/real_fg_memory_images/fg9.jpg,Older,6,artificial,Pre,22,Neutral,artificial,22,0
523872,resources/real_fg_memory_images/fg9.jpg,Older,7,artificial,Post,22,Neutral,artificial,22,0
523872,resources/real_fg_memory_images/orig21.jpg,Older,6,real,Pre,22,Scam,real,22,0
523872,resources/real_fg_memory_images/orig21.jpg,Older,6,real,Post,22,Scam,real,22,0
523872,resources/real_fg_memory_images/orig24.jpg,Older,8,real,Pre,22,Scam,real,22,0
523872,resources/real_fg_memory_images/orig24.jpg,Older,8,real,Post,22,Scam,real,22,0
523872,resources/real_fg_memory_images/orig25.jpg,Older,7,real,Pre,22,Neutral,real,22,0
523872,resources/real_fg_memory_images/orig25.jpg,Older,8,real,Post,22,Neutral,real,22,0
523872,resources/real_fg_memory_images/orig26.jpg,Older,6,real,Post,22,Neutral,real,22,0
523872,resources/real_fg_memory_images/orig26.jpg,Older,8,real,Pre,22,Neutral,real,22,0
523872,resources/real_fg_memory_images/orig28.jpg,Older,8,real,Post,22,Neutral,real,22,0
523872,resources/real_fg_memory_images/orig28.jpg,Older,6,real,Pre,22,Neutral,real,22,0
523872,resources/real_fg_memory_images/orig29.jpg,Older,7,real,Pre,22,Neutral,real,22,0
523872,resources/real_fg_memory_images/orig29.jpg,Older,8,real,Post,22,Neutral,real,22,0
523872,resources/real_fg_memory_images/orig30.jpg,Older,8,real,Pre,22,Neutral,real,22,0
523872,resources/real_fg_memory_images/orig30.jpg,Older,7,real,Post,22,Neutral,real,22,0
535499,resources/real_fg_memory_images/fg28.jpg,Older,5,artificial,Pre,20,Scam,artificial,20,0
535499,resources/real_fg_memory_images/fg28.jpg,Older,7,artificial,Post,20,Scam,artificial,20,0
535499,resources/real_fg_memory_images/orig1.jpg,Older,3,real,Post,20,Neutral,real,20,0
535499,resources/real_fg_memory_images/orig1.jpg,Older,3,real,Pre,20,Neutral,real,20,0
535499,resources/real_fg_memory_images/orig11.jpg,Older,6,real,Pre,20,Scam,real,20,0
535499,resources/real_fg_memory_images/orig11.jpg,Older,2,real,Post,20,Scam,real,20,0
535499,resources/real_fg_memory_images/orig4.jpg,Older,3,real,Pre,20,Neutral,real,20,0
535499,resources/real_fg_memory_images/orig4.jpg,Older,7,real,Post,20,Neutral,real,20,0
535499,resources/real_fg_memory_images/orig5.jpg,Older,3,real,Pre,20,Neutral,real,20,0
535499,resources/real_fg_memory_images/orig5.jpg,Older,4,real,Post,20,Neutral,real,20,0
535499,resources/real_fg_memory_images/orig7.jpg,Older,3,real,Post,20,Scam,real,20,0
535499,resources/real_fg_memory_images/orig7.jpg,Older,6,real,Pre,20,Scam,real,20,0
552126,resources/real_fg_memory_images/fg20.jpg,Older,0,artificial,Pre,29,Neutral,artificial,29,0
552126,resources/real_fg_memory_images/fg20.jpg,Older,2,artificial,Post,29,Neutral,artificial,29,0
552126,resources/real_fg_memory_images/fg21.jpg,Older,1,artificial,Post,29,Neutral,artificial,29,0
552126,resources/real_fg_memory_images/fg21.jpg,Older,2,artificial,Pre,29,Neutral,artificial,29,0
552126,resources/real_fg_memory_images/fg25.jpg,Older,4,artificial,Post,29,Scam,artificial,29,0
552126,resources/real_fg_memory_images/fg25.jpg,Older,4,artificial,Pre,29,Scam,artificial,29,0
552126,resources/real_fg_memory_images/fg28.jpg,Older,9,artificial,Post,29,Scam,artificial,29,0
552126,resources/real_fg_memory_images/fg28.jpg,Older,8,artificial,Pre,29,Scam,artificial,29,0
552126,resources/real_fg_memory_images/orig10.jpg,Older,1,real,Post,29,Scam,real,29,0
552126,resources/real_fg_memory_images/orig10.jpg,Older,3,real,Pre,29,Scam,real,29,0
552126,resources/real_fg_memory_images/orig12.jpg,Older,0,real,Pre,29,Scam,real,29,0
552126,resources/real_fg_memory_images/orig12.jpg,Older,1,real,Post,29,Scam,real,29,0
552126,resources/real_fg_memory_images/orig2.jpg,Older,1,real,Post,29,Neutral,real,29,0
552126,resources/real_fg_memory_images/orig2.jpg,Older,4,real,Pre,29,Neutral,real,29,0
552126,resources/real_fg_memory_images/orig7.jpg,Older,0,real,Post,29,Scam,real,29,0
552126,resources/real_fg_memory_images/orig7.jpg,Older,0,real,Pre,29,Scam,real,29,0
552126,resources/real_fg_memory_images/orig9.jpg,Older,0,real,Pre,29,Scam,real,29,0
552126,resources/real_fg_memory_images/orig9.jpg,Older,0,real,Post,29,Scam,real,29,0
569229,resources/real_fg_memory_images/fg12.jpg,Older,6,artificial,Pre,22,Scam,artificial,22,0
569229,resources/real_fg_memory_images/fg12.jpg,Older,2,artificial,Post,22,Scam,artificial,22,0
569229,resources/real_fg_memory_images/fg4.jpg,Older,7,artificial,Pre,22,Neutral,artificial,22,0
569229,resources/real_fg_memory_images/fg4.jpg,Older,10,artificial,Post,22,Neutral,artificial,22,0
569229,resources/real_fg_memory_images/fg7.jpg,Older,4,artificial,Post,22,Scam,artificial,22,0
569229,resources/real_fg_memory_images/fg7.jpg,Older,4,artificial,Pre,22,Scam,artificial,22,0
569229,resources/real_fg_memory_images/fg9.jpg,Older,4,artificial,Post,22,Scam,artificial,22,0
569229,resources/real_fg_memory_images/fg9.jpg,Older,7,artificial,Pre,22,Scam,artificial,22,0
569229,resources/real_fg_memory_images/orig19.jpg,Older,6,real,Pre,22,Neutral,real,22,0
569229,resources/real_fg_memory_images/orig19.jpg,Older,7,real,Post,22,Neutral,real,22,0
624497,resources/real_fg_memory_images/fg12.jpg,Older,4,artificial,Pre,29,Scam,artificial,29,0
624497,resources/real_fg_memory_images/fg12.jpg,Older,4,artificial,Post,29,Scam,artificial,29,0
624497,resources/real_fg_memory_images/fg2.jpg,Older,4,artificial,Pre,29,Neutral,artificial,29,0
624497,resources/real_fg_memory_images/fg2.jpg,Older,6,artificial,Post,29,Neutral,artificial,29,0
624497,resources/real_fg_memory_images/fg3.jpg,Older,6,artificial,Pre,29,Neutral,artificial,29,0
624497,resources/real_fg_memory_images/fg3.jpg,Older,7,artificial,Post,29,Neutral,artificial,29,0
624497,resources/real_fg_memory_images/fg6.jpg,Older,7,artificial,Post,29,Neutral,artificial,29,0
624497,resources/real_fg_memory_images/fg6.jpg,Older,8,artificial,Pre,29,Neutral,artificial,29,0
624497,resources/real_fg_memory_images/fg7.jpg,Older,5,artificial,Pre,29,Scam,artificial,29,0
624497,resources/real_fg_memory_images/fg7.jpg,Older,7,artificial,Post,29,Scam,artificial,29,0
624497,resources/real_fg_memory_images/orig19.jpg,Older,5,real,Pre,29,Neutral,real,29,0
624497,resources/real_fg_memory_images/orig19.jpg,Older,6,real,Post,29,Neutral,real,29,0
624497,resources/real_fg_memory_images/orig20.jpg,Older,6,real,Post,29,Neutral,real,29,0
624497,resources/real_fg_memory_images/orig20.jpg,Older,4,real,Pre,29,Neutral,real,29,0
624497,resources/real_fg_memory_images/orig21.jpg,Older,3,real,Post,29,Neutral,real,29,0
624497,resources/real_fg_memory_images/orig21.jpg,Older,5,real,Pre,29,Neutral,real,29,0
624497,resources/real_fg_memory_images/orig23.jpg,Older,4,real,Post,29,Neutral,real,29,0
624497,resources/real_fg_memory_images/orig23.jpg,Older,6,real,Pre,29,Neutral,real,29,0
624497,resources/real_fg_memory_images/orig25.jpg,Older,3,real,Post,29,Scam,real,29,0
624497,resources/real_fg_memory_images/orig25.jpg,Older,5,real,Pre,29,Scam,real,29,0
630358,resources/real_fg_memory_images/fg19.jpg,Older,4,artificial,Post,30,Scam,artificial,30,0
630358,resources/real_fg_memory_images/fg19.jpg,Older,4,artificial,Pre,30,Scam,artificial,30,0
630358,resources/real_fg_memory_images/fg20.jpg,Older,4,artificial,Pre,30,Scam,artificial,30,0
630358,resources/real_fg_memory_images/fg20.jpg,Older,4,artificial,Post,30,Scam,artificial,30,0
630358,resources/real_fg_memory_images/fg24.jpg,Older,6,artificial,Post,30,Scam,artificial,30,0
630358,resources/real_fg_memory_images/fg24.jpg,Older,7,artificial,Pre,30,Scam,artificial,30,0
630358,resources/real_fg_memory_images/orig10.jpg,Older,3,real,Post,30,Neutral,real,30,0
630358,resources/real_fg_memory_images/orig10.jpg,Older,3,real,Pre,30,Neutral,real,30,0
630358,resources/real_fg_memory_images/orig12.jpg,Older,4,real,Post,30,Neutral,real,30,0
630358,resources/real_fg_memory_images/orig12.jpg,Older,5,real,Pre,30,Neutral,real,30,0
630358,resources/real_fg_memory_images/orig2.jpg,Older,7,real,Pre,30,Scam,real,30,0
630358,resources/real_fg_memory_images/orig2.jpg,Older,4,real,Post,30,Scam,real,30,0
630358,resources/real_fg_memory_images/orig4.jpg,Older,7,real,Post,30,Scam,real,30,0
630358,resources/real_fg_memory_images/orig4.jpg,Older,6,real,Pre,30,Scam,real,30,0
630358,resources/real_fg_memory_images/orig6.jpg,Older,7,real,Pre,30,Scam,real,30,0
630358,resources/real_fg_memory_images/orig6.jpg,Older,6,real,Post,30,Scam,real,30,0
630358,resources/real_fg_memory_images/orig9.jpg,Older,3,real,Pre,30,Neutral,real,30,0
630358,resources/real_fg_memory_images/orig9.jpg,Older,3,real,Post,30,Neutral,real,30,0
682144,resources/real_fg_memory_images/fg19.jpg,Older,7,artificial,Pre,23,Scam,artificial,23,0
682144,resources/real_fg_memory_images/fg19.jpg,Older,8,artificial,Post,23,Scam,artificial,23,0
682144,resources/real_fg_memory_images/fg20.jpg,Older,3,artificial,Post,23,Scam,artificial,23,0
682144,resources/real_fg_memory_images/fg20.jpg,Older,7,artificial,Pre,23,Scam,artificial,23,0
682144,resources/real_fg_memory_images/fg21.jpg,Older,3,artificial,Post,23,Scam,artificial,23,0
682144,resources/real_fg_memory_images/fg21.jpg,Older,6,artificial,Pre,23,Scam,artificial,23,0
682144,resources/real_fg_memory_images/fg22.jpg,Older,6,artificial,Pre,23,Scam,artificial,23,0
682144,resources/real_fg_memory_images/fg22.jpg,Older,9,artificial,Post,23,Scam,artificial,23,0
682144,resources/real_fg_memory_images/fg24.jpg,Older,9,artificial,Pre,23,Scam,artificial,23,0
682144,resources/real_fg_memory_images/fg24.jpg,Older,5,artificial,Post,23,Scam,artificial,23,0
682144,resources/real_fg_memory_images/fg25.jpg,Older,7,artificial,Post,23,Neutral,artificial,23,0
682144,resources/real_fg_memory_images/fg25.jpg,Older,6,artificial,Pre,23,Neutral,artificial,23,0
682144,resources/real_fg_memory_images/fg26.jpg,Older,5,artificial,Post,23,Neutral,artificial,23,0
682144,resources/real_fg_memory_images/fg26.jpg,Older,5,artificial,Pre,23,Neutral,artificial,23,0
682144,resources/real_fg_memory_images/orig2.jpg,Older,8,real,Post,23,Scam,real,23,0
682144,resources/real_fg_memory_images/orig2.jpg,Older,8,real,Pre,23,Scam,real,23,0
682144,resources/real_fg_memory_images/orig5.jpg,Older,6,real,Pre,23,Scam,real,23,0
682144,resources/real_fg_memory_images/orig5.jpg,Older,6,real,Post,23,Scam,real,23,0
682144,resources/real_fg_memory_images/orig9.jpg,Older,7,real,Pre,23,Neutral,real,23,0
682144,resources/real_fg_memory_images/orig9.jpg,Older,7,real,Post,23,Neutral,real,23,0
685613,resources/real_fg_memory_images/fg21.jpg,Older,3,artificial,Post,28,Neutral,artificial,28,0
685613,resources/real_fg_memory_images/fg21.jpg,Older,6,artificial,Pre,28,Neutral,artificial,28,0
697612,resources/real_fg_memory_images/orig11.jpg,Older,7,real,Pre,19,Scam,real,19,0
697612,resources/real_fg_memory_images/orig11.jpg,Older,6,real,Post,19,Scam,real,19,0
708309,resources/real_fg_memory_images/fg1.jpg,Older,7,artificial,Post,24,Neutral,artificial,24,0
708309,resources/real_fg_memory_images/fg1.jpg,Older,9,artificial,Pre,24,Neutral,artificial,24,0
708309,resources/real_fg_memory_images/fg2.jpg,Older,8,artificial,Post,24,Neutral,artificial,24,0
708309,resources/real_fg_memory_images/fg2.jpg,Older,7,artificial,Pre,24,Neutral,artificial,24,0
708309,resources/real_fg_memory_images/fg3.jpg,Older,5,artificial,Pre,24,Neutral,artificial,24,0
708309,resources/real_fg_memory_images/fg3.jpg,Older,6,artificial,Post,24,Neutral,artificial,24,0
708309,resources/real_fg_memory_images/fg4.jpg,Older,7,artificial,Post,24,Neutral,artificial,24,0
708309,resources/real_fg_memory_images/fg4.jpg,Older,8,artificial,Pre,24,Neutral,artificial,24,0
708309,resources/real_fg_memory_images/fg5.jpg,Older,5,artificial,Pre,24,Neutral,artificial,24,0
708309,resources/real_fg_memory_images/fg5.jpg,Older,9,artificial,Post,24,Neutral,artificial,24,0
708309,resources/real_fg_memory_images/fg6.jpg,Older,9,artificial,Pre,24,Neutral,artificial,24,0
708309,resources/real_fg_memory_images/fg6.jpg,Older,5,artificial,Post,24,Neutral,artificial,24,0
708309,resources/real_fg_memory_images/fg7.jpg,Older,9,artificial,Post,24,Scam,artificial,24,0
708309,resources/real_fg_memory_images/fg7.jpg,Older,7,artificial,Pre,24,Scam,artificial,24,0
708309,resources/real_fg_memory_images/orig19.jpg,Older,9,real,Post,24,Neutral,real,24,0
708309,resources/real_fg_memory_images/orig19.jpg,Older,6,real,Pre,24,Neutral,real,24,0
708309,resources/real_fg_memory_images/orig21.jpg,Older,7,real,Post,24,Neutral,real,24,0
708309,resources/real_fg_memory_images/orig21.jpg,Older,8,real,Pre,24,Neutral,real,24,0
708309,resources/real_fg_memory_images/orig22.jpg,Older,9,real,Pre,24,Neutral,real,24,0
708309,resources/real_fg_memory_images/orig22.jpg,Older,8,real,Post,24,Neutral,real,24,0
708309,resources/real_fg_memory_images/orig23.jpg,Older,7,real,Post,24,Neutral,real,24,0
708309,resources/real_fg_memory_images/orig23.jpg,Older,8,real,Pre,24,Neutral,real,24,0
708309,resources/real_fg_memory_images/orig24.jpg,Older,8,real,Post,24,Neutral,real,24,0
708309,resources/real_fg_memory_images/orig24.jpg,Older,7,real,Pre,24,Neutral,real,24,0
708983,resources/real_fg_memory_images/fg1.jpg,Older,1,artificial,Post,30,Neutral,artificial,30,0
708983,resources/real_fg_memory_images/fg1.jpg,Older,1,artificial,Pre,30,Neutral,artificial,30,0
708983,resources/real_fg_memory_images/fg10.jpg,Older,1,artificial,Pre,30,Scam,artificial,30,0
708983,resources/real_fg_memory_images/fg10.jpg,Older,2,artificial,Post,30,Scam,artificial,30,0
708983,resources/real_fg_memory_images/fg12.jpg,Older,3,artificial,Post,30,Scam,artificial,30,0
708983,resources/real_fg_memory_images/fg12.jpg,Older,3,artificial,Pre,30,Scam,artificial,30,0
708983,resources/real_fg_memory_images/fg5.jpg,Older,2,artificial,Post,30,Neutral,artificial,30,0
708983,resources/real_fg_memory_images/fg5.jpg,Older,1,artificial,Pre,30,Neutral,artificial,30,0
708983,resources/real_fg_memory_images/fg7.jpg,Older,2,artificial,Pre,30,Scam,artificial,30,0
708983,resources/real_fg_memory_images/fg7.jpg,Older,3,artificial,Post,30,Scam,artificial,30,0
708983,resources/real_fg_memory_images/fg9.jpg,Older,2,artificial,Post,30,Scam,artificial,30,0
708983,resources/real_fg_memory_images/fg9.jpg,Older,2,artificial,Pre,30,Scam,artificial,30,0
708983,resources/real_fg_memory_images/orig21.jpg,Older,2,real,Post,30,Neutral,real,30,0
708983,resources/real_fg_memory_images/orig21.jpg,Older,5,real,Pre,30,Neutral,real,30,0
722296,resources/real_fg_memory_images/fg19.jpg,Older,0,artificial,Pre,28,Scam,artificial,28,0
722296,resources/real_fg_memory_images/fg19.jpg,Older,10,artificial,Post,28,Scam,artificial,28,0
722296,resources/real_fg_memory_images/fg22.jpg,Older,0,artificial,Pre,28,Scam,artificial,28,0
722296,resources/real_fg_memory_images/fg22.jpg,Older,10,artificial,Post,28,Scam,artificial,28,0
722296,resources/real_fg_memory_images/fg23.jpg,Older,0,artificial,Post,28,Scam,artificial,28,0
722296,resources/real_fg_memory_images/fg23.jpg,Older,0,artificial,Pre,28,Scam,artificial,28,0
722296,resources/real_fg_memory_images/fg24.jpg,Older,10,artificial,Post,28,Scam,artificial,28,0
722296,resources/real_fg_memory_images/fg24.jpg,Older,0,artificial,Pre,28,Scam,artificial,28,0
722296,resources/real_fg_memory_images/fg25.jpg,Older,0,artificial,Post,28,Neutral,artificial,28,0
722296,resources/real_fg_memory_images/fg25.jpg,Older,1,artificial,Pre,28,Neutral,artificial,28,0
722296,resources/real_fg_memory_images/orig10.jpg,Older,0,real,Pre,28,Neutral,real,28,0
722296,resources/real_fg_memory_images/orig10.jpg,Older,0,real,Post,28,Neutral,real,28,0
722296,resources/real_fg_memory_images/orig11.jpg,Older,10,real,Pre,28,Neutral,real,28,0
722296,resources/real_fg_memory_images/orig11.jpg,Older,10,real,Post,28,Neutral,real,28,0
722296,resources/real_fg_memory_images/orig2.jpg,Older,10,real,Pre,28,Scam,real,28,0
722296,resources/real_fg_memory_images/orig2.jpg,Older,0,real,Post,28,Scam,real,28,0
722296,resources/real_fg_memory_images/orig3.jpg,Older,10,real,Pre,28,Scam,real,28,0
722296,resources/real_fg_memory_images/orig3.jpg,Older,0,real,Post,28,Scam,real,28,0
722296,resources/real_fg_memory_images/orig5.jpg,Older,0,real,Pre,28,Scam,real,28,0
722296,resources/real_fg_memory_images/orig5.jpg,Older,0,real,Post,28,Scam,real,28,0
722296,resources/real_fg_memory_images/orig9.jpg,Older,0,real,Pre,28,Neutral,real,28,0
722296,resources/real_fg_memory_images/orig9.jpg,Older,10,real,Post,28,Neutral,real,28,0
730953,resources/real_fg_memory_images/fg19.jpg,Older,4,artificial,Post,27,Neutral,artificial,27,0
730953,resources/real_fg_memory_images/fg19.jpg,Older,5,artificial,Pre,27,Neutral,artificial,27,0
730953,resources/real_fg_memory_images/fg20.jpg,Older,4,artificial,Pre,27,Neutral,artificial,27,0
730953,resources/real_fg_memory_images/fg20.jpg,Older,3,artificial,Post,27,Neutral,artificial,27,0
730953,resources/real_fg_memory_images/fg21.jpg,Older,4,artificial,Post,27,Neutral,artificial,27,0
730953,resources/real_fg_memory_images/fg21.jpg,Older,6,artificial,Pre,27,Neutral,artificial,27,0
730953,resources/real_fg_memory_images/fg23.jpg,Older,4,artificial,Post,27,Neutral,artificial,27,0
730953,resources/real_fg_memory_images/fg23.jpg,Older,5,artificial,Pre,27,Neutral,artificial,27,0
730953,resources/real_fg_memory_images/fg24.jpg,Older,3,artificial,Post,27,Neutral,artificial,27,0
730953,resources/real_fg_memory_images/fg24.jpg,Older,6,artificial,Pre,27,Neutral,artificial,27,0
730953,resources/real_fg_memory_images/fg25.jpg,Older,5,artificial,Post,27,Scam,artificial,27,0
730953,resources/real_fg_memory_images/fg25.jpg,Older,4,artificial,Pre,27,Scam,artificial,27,0
730953,resources/real_fg_memory_images/fg27.jpg,Older,6,artificial,Post,27,Scam,artificial,27,0
730953,resources/real_fg_memory_images/fg27.jpg,Older,6,artificial,Pre,27,Scam,artificial,27,0
730953,resources/real_fg_memory_images/orig4.jpg,Older,4,real,Post,27,Neutral,real,27,0
730953,resources/real_fg_memory_images/orig4.jpg,Older,6,real,Pre,27,Neutral,real,27,0
730953,resources/real_fg_memory_images/orig7.jpg,Older,6,real,Post,27,Scam,real,27,0
730953,resources/real_fg_memory_images/orig7.jpg,Older,6,real,Pre,27,Scam,real,27,0
733839,resources/real_fg_memory_images/fg10.jpg,Older,7,artificial,Post,27,Neutral,artificial,27,0
733839,resources/real_fg_memory_images/fg10.jpg,Older,2,artificial,Pre,27,Neutral,artificial,27,0
733839,resources/real_fg_memory_images/fg6.jpg,Older,3,artificial,Pre,27,Scam,artificial,27,0
733839,resources/real_fg_memory_images/fg6.jpg,Older,6,artificial,Post,27,Scam,artificial,27,0
733839,resources/real_fg_memory_images/orig25.jpg,Older,6,real,Pre,27,Neutral,real,27,0
733839,resources/real_fg_memory_images/orig25.jpg,Older,7,real,Post,27,Neutral,real,27,0
733839,resources/real_fg_memory_images/orig28.jpg,Older,7,real,Pre,27,Neutral,real,27,0
733839,resources/real_fg_memory_images/orig28.jpg,Older,8,real,Post,27,Neutral,real,27,0
735788,resources/real_fg_memory_images/fg23.jpg,Older,5,artificial,Post,30,Scam,artificial,30,0
735788,resources/real_fg_memory_images/fg23.jpg,Older,4,artificial,Pre,30,Scam,artificial,30,0
735788,resources/real_fg_memory_images/fg25.jpg,Older,5,artificial,Pre,30,Neutral,artificial,30,0
735788,resources/real_fg_memory_images/fg25.jpg,Older,2,artificial,Post,30,Neutral,artificial,30,0
735788,resources/real_fg_memory_images/fg28.jpg,Older,3,artificial,Post,30,Neutral,artificial,30,0
735788,resources/real_fg_memory_images/fg28.jpg,Older,6,artificial,Pre,30,Neutral,artificial,30,0
735788,resources/real_fg_memory_images/orig1.jpg,Older,1,real,Pre,30,Scam,real,30,0
735788,resources/real_fg_memory_images/orig1.jpg,Older,7,real,Post,30,Scam,real,30,0
735788,resources/real_fg_memory_images/orig12.jpg,Older,6,real,Post,30,Neutral,real,30,0
735788,resources/real_fg_memory_images/orig12.jpg,Older,3,real,Pre,30,Neutral,real,30,0
735788,resources/real_fg_memory_images/orig6.jpg,Older,2,real,Post,30,Scam,real,30,0
735788,resources/real_fg_memory_images/orig6.jpg,Older,5,real,Pre,30,Scam,real,30,0
757918,resources/real_fg_memory_images/fg2.jpg,Older,4,artificial,Pre,28,Scam,artificial,28,0
757918,resources/real_fg_memory_images/fg2.jpg,Older,5,artificial,Post,28,Scam,artificial,28,0
757918,resources/real_fg_memory_images/fg4.jpg,Older,7,artificial,Post,28,Scam,artificial,28,0
757918,resources/real_fg_memory_images/fg4.jpg,Older,7,artificial,Pre,28,Scam,artificial,28,0
757918,resources/real_fg_memory_images/fg6.jpg,Older,6,artificial,Pre,28,Scam,artificial,28,0
757918,resources/real_fg_memory_images/fg6.jpg,Older,6,artificial,Post,28,Scam,artificial,28,0
757918,resources/real_fg_memory_images/fg7.jpg,Older,5,artificial,Post,28,Neutral,artificial,28,0
757918,resources/real_fg_memory_images/fg7.jpg,Older,3,artificial,Pre,28,Neutral,artificial,28,0
757918,resources/real_fg_memory_images/orig19.jpg,Older,5,real,Post,28,Scam,real,28,0
757918,resources/real_fg_memory_images/orig19.jpg,Older,4,real,Pre,28,Scam,real,28,0
757918,resources/real_fg_memory_images/orig20.jpg,Older,3,real,Pre,28,Scam,real,28,0
757918,resources/real_fg_memory_images/orig20.jpg,Older,5,real,Post,28,Scam,real,28,0
757918,resources/real_fg_memory_images/orig21.jpg,Older,5,real,Post,28,Scam,real,28,0
757918,resources/real_fg_memory_images/orig21.jpg,Older,3,real,Pre,28,Scam,real,28,0
757918,resources/real_fg_memory_images/orig22.jpg,Older,6,real,Post,28,Scam,real,28,0
757918,resources/real_fg_memory_images/orig22.jpg,Older,3,real,Pre,28,Scam,real,28,0
757918,resources/real_fg_memory_images/orig23.jpg,Older,4,real,Pre,28,Scam,real,28,0
757918,resources/real_fg_memory_images/orig23.jpg,Older,6,real,Post,28,Scam,real,28,0
757918,resources/real_fg_memory_images/orig27.jpg,Older,4,real,Pre,28,Neutral,real,28,0
757918,resources/real_fg_memory_images/orig27.jpg,Older,4,real,Post,28,Neutral,real,28,0
773358,resources/real_fg_memory_images/fg23.jpg,Older,7,artificial,Post,15,Scam,artificial,15,0
773358,resources/real_fg_memory_images/fg23.jpg,Older,4,artificial,Pre,15,Scam,artificial,15,0
773358,resources/real_fg_memory_images/fg26.jpg,Older,6,artificial,Post,15,Neutral,artificial,15,0
773358,resources/real_fg_memory_images/fg26.jpg,Older,4,artificial,Pre,15,Neutral,artificial,15,0
773358,resources/real_fg_memory_images/orig10.jpg,Older,3,real,Pre,15,Neutral,real,15,0
773358,resources/real_fg_memory_images/orig10.jpg,Older,7,real,Post,15,Neutral,real,15,0
773358,resources/real_fg_memory_images/orig6.jpg,Older,7,real,Pre,15,Scam,real,15,0
773358,resources/real_fg_memory_images/orig6.jpg,Older,4,real,Post,15,Scam,real,15,0
773358,resources/real_fg_memory_images/orig7.jpg,Older,3,real,Pre,15,Neutral,real,15,0
773358,resources/real_fg_memory_images/orig7.jpg,Older,7,real,Post,15,Neutral,real,15,0
773358,resources/real_fg_memory_images/orig8.jpg,Older,4,real,Pre,15,Neutral,real,15,0
773358,resources/real_fg_memory_images/orig8.jpg,Older,7,real,Post,15,Neutral,real,15,0
773358,resources/real_fg_memory_images/orig9.jpg,Older,3,real,Pre,15,Neutral,real,15,0
773358,resources/real_fg_memory_images/orig9.jpg,Older,7,real,Post,15,Neutral,real,15,0
788109,resources/real_fg_memory_images/fg24.jpg,Older,4,artificial,Pre,26,Scam,artificial,26,0
788109,resources/real_fg_memory_images/fg24.jpg,Older,4,artificial,Post,26,Scam,artificial,26,0
788109,resources/real_fg_memory_images/fg25.jpg,Older,5,artificial,Pre,26,Neutral,artificial,26,0
788109,resources/real_fg_memory_images/fg25.jpg,Older,5,artificial,Post,26,Neutral,artificial,26,0
788109,resources/real_fg_memory_images/fg27.jpg,Older,3,artificial,Pre,26,Neutral,artificial,26,0
788109,resources/real_fg_memory_images/fg27.jpg,Older,3,artificial,Post,26,Neutral,artificial,26,0
788109,resources/real_fg_memory_images/fg30.jpg,Older,3,artificial,Post,26,Neutral,artificial,26,0
788109,resources/real_fg_memory_images/fg30.jpg,Older,5,artificial,Pre,26,Neutral,artificial,26,0
788109,resources/real_fg_memory_images/orig10.jpg,Older,5,real,Pre,26,Neutral,real,26,0
