"","participant","figure2","label2","textbox_comp_2.text","type","accurate","agegroup"
"313","605061","resources/real_fg_memory_images/orig24.jpg","Scam",7,"real",0,"Young"
"314","605061","resources/real_fg_memory_images/fg8.jpg","Neutral",10,"artificial",0,"Young"
"315","605061","resources/real_fg_memory_images/orig28.jpg","Neutral",5,"real",1,"Young"
"316","605061","resources/real_fg_memory_images/orig19.jpg","Scam",9,"real",1,"Young"
"317","605061","resources/real_fg_memory_images/fg3.jpg","Scam",10,"artificial",1,"Young"
"318","605061","resources/real_fg_memory_images/fg1.jpg","Scam",8,"artificial",1,"Young"
"319","605061","resources/real_fg_memory_images/fg11.jpg","Neutral",7,"artificial",1,"Young"
"320","605061","resources/real_fg_memory_images/fg10.jpg","Neutral",4,"artificial",0,"Young"
"321","605061","resources/real_fg_memory_images/orig21.jpg","Scam",2,"real",1,"Young"
"322","605061","resources/real_fg_memory_images/orig22.jpg","Scam",8,"real",1,"Young"
"323","605061","resources/real_fg_memory_images/orig29.jpg","Neutral",5,"real",1,"Young"
"324","605061","resources/real_fg_memory_images/fg5.jpg","Scam",7,"artificial",1,"Young"
"325","605061","resources/real_fg_memory_images/orig27.jpg","Neutral",6,"real",0,"Young"
"326","605061","resources/real_fg_memory_images/fg9.jpg","Neutral",8,"artificial",0,"Young"
"327","605061","resources/real_fg_memory_images/orig25.jpg","Neutral",8,"real",1,"Young"
"328","605061","resources/real_fg_memory_images/fg7.jpg","Neutral",6,"artificial",0,"Young"
"329","605061","resources/real_fg_memory_images/fg4.jpg","Scam",2,"artificial",0,"Young"
"330","605061","resources/real_fg_memory_images/orig26.jpg","Neutral",0,"real",0,"Young"
"331","605061","resources/real_fg_memory_images/fg6.jpg","Scam",2,"artificial",0,"Young"
"332","605061","resources/real_fg_memory_images/fg12.jpg","Neutral",2,"artificial",0,"Young"
"333","605061","resources/real_fg_memory_images/fg2.jpg","Scam",4,"artificial",0,"Young"
"334","605061","resources/real_fg_memory_images/orig23.jpg","Scam",8,"real",1,"Young"
"335","605061","resources/real_fg_memory_images/orig20.jpg","Scam",10,"real",1,"Young"
"336","629998","resources/real_fg_memory_images/fg9.jpg","Neutral",5,"artificial",0,"Young"
"337","629998","resources/real_fg_memory_images/orig29.jpg","Neutral",3,"real",1,"Young"
"338","629998","resources/real_fg_memory_images/fg6.jpg","Scam",4,"artificial",1,"Young"
"339","629998","resources/real_fg_memory_images/orig21.jpg","Scam",2,"real",0,"Young"
"340","629998","resources/real_fg_memory_images/orig28.jpg","Neutral",5,"real",1,"Young"
"341","629998","resources/real_fg_memory_images/fg4.jpg","Scam",5,"artificial",1,"Young"
"342","629998","resources/real_fg_memory_images/fg7.jpg","Neutral",9,"artificial",1,"Young"
"343","629998","resources/real_fg_memory_images/orig20.jpg","Scam",7,"real",1,"Young"
"344","629998","resources/real_fg_memory_images/orig25.jpg","Neutral",3,"real",0,"Young"
"345","629998","resources/real_fg_memory_images/orig19.jpg","Scam",1,"real",0,"Young"
"346","629998","resources/real_fg_memory_images/orig27.jpg","Neutral",8,"real",1,"Young"
"347","629998","resources/real_fg_memory_images/orig23.jpg","Scam",3,"real",1,"Young"
"348","629998","resources/real_fg_memory_images/fg12.jpg","Neutral",8,"artificial",0,"Young"
"349","629998","resources/real_fg_memory_images/orig22.jpg","Scam",10,"real",1,"Young"
"350","629998","resources/real_fg_memory_images/fg5.jpg","Scam",8,"artificial",1,"Young"
"351","629998","resources/real_fg_memory_images/fg3.jpg","Scam",3,"artificial",1,"Young"
"352","629998","resources/real_fg_memory_images/orig30.jpg","Neutral",3,"real",1,"Young"
"353","629998","resources/real_fg_memory_images/fg1.jpg","Scam",2,"artificial",1,"Young"
"354","629998","resources/real_fg_memory_images/fg2.jpg","Scam",5,"artificial",1,"Young"
"355","629998","resources/real_fg_memory_images/fg11.jpg","Neutral",2,"artificial",1,"Young"
"356","629998","resources/real_fg_memory_images/fg10.jpg","Neutral",3,"artificial",1,"Young"
"357","629998","resources/real_fg_memory_images/orig24.jpg","Scam",4,"real",0,"Young"
"358","629998","resources/real_fg_memory_images/orig26.jpg","Neutral",8,"real",1,"Young"
"359","629998","resources/real_fg_memory_images/fg8.jpg","Neutral",7,"artificial",1,"Young"
"360","650573","resources/real_fg_memory_images/fg6.jpg","Scam",5,"artificial",1,"Young"
"361","650573","resources/real_fg_memory_images/fg12.jpg","Neutral",5,"artificial",0,"Young"
"362","650573","resources/real_fg_memory_images/fg11.jpg","Neutral",8,"artificial",1,"Young"
"363","650573","resources/real_fg_memory_images/fg2.jpg","Scam",10,"artificial",1,"Young"
"364","650573","resources/real_fg_memory_images/orig22.jpg","Scam",10,"real",1,"Young"
"365","650573","resources/real_fg_memory_images/fg10.jpg","Neutral",5,"artificial",1,"Young"
"366","650573","resources/real_fg_memory_images/fg3.jpg","Scam",9,"artificial",1,"Young"
"367","650573","resources/real_fg_memory_images/orig29.jpg","Neutral",5,"real",0,"Young"
"368","650573","resources/real_fg_memory_images/orig27.jpg","Neutral",5,"real",0,"Young"
"369","650573","resources/real_fg_memory_images/fg9.jpg","Neutral",10,"artificial",1,"Young"
"370","650573","resources/real_fg_memory_images/fg5.jpg","Scam",8,"artificial",1,"Young"
"371","650573","resources/real_fg_memory_images/orig24.jpg","Scam",10,"real",1,"Young"
"372","650573","resources/real_fg_memory_images/orig19.jpg","Scam",4,"real",0,"Young"
"373","650573","resources/real_fg_memory_images/orig21.jpg","Scam",1,"real",0,"Young"
"374","650573","resources/real_fg_memory_images/fg4.jpg","Scam",6,"artificial",1,"Young"
"375","650573","resources/real_fg_memory_images/orig30.jpg","Neutral",10,"real",1,"Young"
"376","650573","resources/real_fg_memory_images/orig28.jpg","Neutral",10,"real",1,"Young"
"377","650573","resources/real_fg_memory_images/orig20.jpg","Scam",5,"real",1,"Young"
"378","650573","resources/real_fg_memory_images/fg1.jpg","Scam",10,"artificial",1,"Young"
"379","650573","resources/real_fg_memory_images/orig23.jpg","Scam",5,"real",1,"Young"
"380","650573","resources/real_fg_memory_images/orig25.jpg","Neutral",6,"real",0,"Young"
"381","650573","resources/real_fg_memory_images/fg8.jpg","Neutral",3,"artificial",0,"Young"
"382","650573","resources/real_fg_memory_images/fg7.jpg","Neutral",3,"artificial",0,"Young"
"383","650573","resources/real_fg_memory_images/orig26.jpg","Neutral",8,"real",1,"Young"
"384","678280","resources/real_fg_memory_images/fg4.jpg","Scam",10,"artificial",1,"Young"
"385","678280","resources/real_fg_memory_images/fg6.jpg","Scam",4,"artificial",0,"Young"
"386","678280","resources/real_fg_memory_images/orig23.jpg","Scam",10,"real",1,"Young"
"387","678280","resources/real_fg_memory_images/orig29.jpg","Neutral",10,"real",1,"Young"
"388","678280","resources/real_fg_memory_images/fg10.jpg","Neutral",4,"artificial",1,"Young"
"389","678280","resources/real_fg_memory_images/orig22.jpg","Scam",1,"real",1,"Young"
"390","678280","resources/real_fg_memory_images/fg12.jpg","Neutral",4,"artificial",0,"Young"
"391","678280","resources/real_fg_memory_images/orig27.jpg","Neutral",9,"real",0,"Young"
"392","678280","resources/real_fg_memory_images/fg7.jpg","Neutral",1,"artificial",0,"Young"
"393","678280","resources/real_fg_memory_images/orig20.jpg","Scam",10,"real",1,"Young"
"394","678280","resources/real_fg_memory_images/fg2.jpg","Scam",4,"artificial",1,"Young"
"395","678280","resources/real_fg_memory_images/fg5.jpg","Scam",10,"artificial",1,"Young"
"396","678280","resources/real_fg_memory_images/fg1.jpg","Scam",9,"artificial",1,"Young"
"397","678280","resources/real_fg_memory_images/orig21.jpg","Scam",9,"real",1,"Young"
"398","678280","resources/real_fg_memory_images/orig30.jpg","Neutral",8,"real",0,"Young"
"399","678280","resources/real_fg_memory_images/fg9.jpg","Neutral",1,"artificial",0,"Young"
"400","678280","resources/real_fg_memory_images/fg3.jpg","Scam",9,"artificial",0,"Young"
"401","678280","resources/real_fg_memory_images/orig26.jpg","Neutral",9,"real",0,"Young"
"402","678280","resources/real_fg_memory_images/orig24.jpg","Scam",10,"real",1,"Young"
"403","678280","resources/real_fg_memory_images/orig19.jpg","Scam",2,"real",1,"Young"
"404","678280","resources/real_fg_memory_images/orig28.jpg","Neutral",3,"real",0,"Young"
"405","678280","resources/real_fg_memory_images/fg8.jpg","Neutral",4,"artificial",1,"Young"
"406","678280","resources/real_fg_memory_images/orig25.jpg","Neutral",10,"real",0,"Young"
"407","678280","resources/real_fg_memory_images/fg11.jpg","Neutral",9,"artificial",0,"Young"
"408","797770","resources/real_fg_memory_images/fg12.jpg","Neutral",3,"artificial",1,"Young"
"409","797770","resources/real_fg_memory_images/fg1.jpg","Scam",6,"artificial",1,"Young"
"410","797770","resources/real_fg_memory_images/orig22.jpg","Scam",4,"real",1,"Young"
"411","797770","resources/real_fg_memory_images/orig25.jpg","Neutral",4,"real",1,"Young"
"412","797770","resources/real_fg_memory_images/fg7.jpg","Neutral",3,"artificial",1,"Young"
"413","797770","resources/real_fg_memory_images/fg6.jpg","Scam",4,"artificial",0,"Young"
"414","797770","resources/real_fg_memory_images/orig21.jpg","Scam",4,"real",1,"Young"
"415","797770","resources/real_fg_memory_images/fg3.jpg","Scam",9,"artificial",1,"Young"
"416","797770","resources/real_fg_memory_images/orig30.jpg","Neutral",9,"real",1,"Young"
"417","797770","resources/real_fg_memory_images/fg10.jpg","Neutral",7,"artificial",0,"Young"
"418","797770","resources/real_fg_memory_images/orig29.jpg","Neutral",6,"real",1,"Young"
"419","797770","resources/real_fg_memory_images/fg8.jpg","Neutral",7,"artificial",0,"Young"
"420","797770","resources/real_fg_memory_images/orig23.jpg","Scam",7,"real",1,"Young"
"421","797770","resources/real_fg_memory_images/orig28.jpg","Neutral",7,"real",1,"Young"
"422","797770","resources/real_fg_memory_images/fg4.jpg","Scam",3,"artificial",0,"Young"
"423","797770","resources/real_fg_memory_images/orig20.jpg","Scam",4,"real",1,"Young"
"424","797770","resources/real_fg_memory_images/orig27.jpg","Neutral",7,"real",0,"Young"
"425","797770","resources/real_fg_memory_images/fg2.jpg","Scam",4,"artificial",1,"Young"
"426","797770","resources/real_fg_memory_images/fg11.jpg","Neutral",4,"artificial",1,"Young"
"427","797770","resources/real_fg_memory_images/orig19.jpg","Scam",3,"real",1,"Young"
"428","797770","resources/real_fg_memory_images/fg5.jpg","Scam",6,"artificial",1,"Young"
"429","797770","resources/real_fg_memory_images/orig26.jpg","Neutral",9,"real",1,"Young"
"430","797770","resources/real_fg_memory_images/orig24.jpg","Scam",3,"real",1,"Young"
"431","797770","resources/real_fg_memory_images/fg9.jpg","Neutral",3,"artificial",1,"Young"
"432","821820","resources/real_fg_memory_images/fg8.jpg","Neutral",9,"artificial",0,"Young"
"433","821820","resources/real_fg_memory_images/orig23.jpg","Scam",10,"real",1,"Young"
"434","821820","resources/real_fg_memory_images/orig29.jpg","Neutral",10,"real",1,"Young"
"435","821820","resources/real_fg_memory_images/orig21.jpg","Scam",10,"real",1,"Young"
"436","821820","resources/real_fg_memory_images/orig25.jpg","Neutral",6,"real",1,"Young"
"437","821820","resources/real_fg_memory_images/fg12.jpg","Neutral",8,"artificial",0,"Young"
"438","821820","resources/real_fg_memory_images/fg3.jpg","Scam",10,"artificial",1,"Young"
"439","821820","resources/real_fg_memory_images/orig27.jpg","Neutral",9,"real",1,"Young"
"440","821820","resources/real_fg_memory_images/fg10.jpg","Neutral",3,"artificial",1,"Young"
"441","821820","resources/real_fg_memory_images/orig24.jpg","Scam",4,"real",1,"Young"
"442","821820","resources/real_fg_memory_images/orig30.jpg","Neutral",10,"real",1,"Young"
"443","821820","resources/real_fg_memory_images/orig20.jpg","Scam",10,"real",1,"Young"
"444","821820","resources/real_fg_memory_images/orig19.jpg","Scam",8,"real",1,"Young"
"445","821820","resources/real_fg_memory_images/orig26.jpg","Neutral",10,"real",1,"Young"
"446","821820","resources/real_fg_memory_images/fg5.jpg","Scam",0,"artificial",0,"Young"
"447","821820","resources/real_fg_memory_images/fg2.jpg","Scam",0,"artificial",1,"Young"
"448","821820","resources/real_fg_memory_images/fg6.jpg","Scam",0,"artificial",1,"Young"
"449","821820","resources/real_fg_memory_images/fg4.jpg","Scam",0,"artificial",0,"Young"
"450","821820","resources/real_fg_memory_images/orig28.jpg","Neutral",3,"real",1,"Young"
"451","821820","resources/real_fg_memory_images/fg9.jpg","Neutral",2,"artificial",0,"Young"
"452","821820","resources/real_fg_memory_images/fg11.jpg","Neutral",1,"artificial",0,"Young"
"453","821820","resources/real_fg_memory_images/fg1.jpg","Scam",4,"artificial",1,"Young"
"454","821820","resources/real_fg_memory_images/orig22.jpg","Scam",5,"real",1,"Young"
"455","821820","resources/real_fg_memory_images/fg7.jpg","Neutral",3,"artificial",0,"Young"
"456","825683","resources/real_fg_memory_images/orig20.jpg","Scam",2,"real",1,"Young"
"457","825683","resources/real_fg_memory_images/fg2.jpg","Scam",0,"artificial",1,"Young"
"458","825683","resources/real_fg_memory_images/fg3.jpg","Scam",8,"artificial",1,"Young"
"459","825683","resources/real_fg_memory_images/fg12.jpg","Neutral",3,"artificial",1,"Young"
"460","825683","resources/real_fg_memory_images/orig28.jpg","Neutral",10,"real",0,"Young"
"461","825683","resources/real_fg_memory_images/fg1.jpg","Scam",2,"artificial",0,"Young"
"462","825683","resources/real_fg_memory_images/orig23.jpg","Scam",10,"real",1,"Young"
"463","825683","resources/real_fg_memory_images/orig27.jpg","Neutral",10,"real",1,"Young"
"464","825683","resources/real_fg_memory_images/orig25.jpg","Neutral",5,"real",0,"Young"
"465","825683","resources/real_fg_memory_images/fg4.jpg","Scam",3,"artificial",0,"Young"
"466","825683","resources/real_fg_memory_images/fg5.jpg","Scam",4,"artificial",1,"Young"
"467","825683","resources/real_fg_memory_images/orig24.jpg","Scam",2,"real",0,"Young"
"468","825683","resources/real_fg_memory_images/orig21.jpg","Scam",0,"real",0,"Young"
"469","825683","resources/real_fg_memory_images/orig22.jpg","Scam",5,"real",1,"Young"
"470","825683","resources/real_fg_memory_images/orig26.jpg","Neutral",10,"real",1,"Young"
"471","825683","resources/real_fg_memory_images/fg6.jpg","Scam",3,"artificial",1,"Young"
"472","825683","resources/real_fg_memory_images/fg8.jpg","Neutral",2,"artificial",1,"Young"
"473","825683","resources/real_fg_memory_images/fg9.jpg","Neutral",5,"artificial",0,"Young"
"474","825683","resources/real_fg_memory_images/fg10.jpg","Neutral",3,"artificial",1,"Young"
"475","825683","resources/real_fg_memory_images/orig29.jpg","Neutral",0,"real",1,"Young"
"476","825683","resources/real_fg_memory_images/fg11.jpg","Neutral",2,"artificial",1,"Young"
"477","825683","resources/real_fg_memory_images/orig30.jpg","Neutral",5,"real",1,"Young"
"478","825683","resources/real_fg_memory_images/fg7.jpg","Neutral",2,"artificial",1,"Young"
"479","825683","resources/real_fg_memory_images/orig19.jpg","Scam",5,"real",1,"Young"
"480","854508","resources/real_fg_memory_images/fg9.jpg","Neutral",10,"artificial",0,"Young"
"481","854508","resources/real_fg_memory_images/orig29.jpg","Neutral",10,"real",1,"Young"
"482","854508","resources/real_fg_memory_images/orig20.jpg","Scam",5,"real",1,"Young"
"483","854508","resources/real_fg_memory_images/orig30.jpg","Neutral",10,"real",1,"Young"
"484","854508","resources/real_fg_memory_images/fg10.jpg","Neutral",5,"artificial",1,"Young"
"485","854508","resources/real_fg_memory_images/orig27.jpg","Neutral",10,"real",0,"Young"
"486","854508","resources/real_fg_memory_images/orig26.jpg","Neutral",10,"real",1,"Young"
"487","854508","resources/real_fg_memory_images/fg11.jpg","Neutral",5,"artificial",1,"Young"
"488","854508","resources/real_fg_memory_images/fg5.jpg","Scam",10,"artificial",1,"Young"
"489","854508","resources/real_fg_memory_images/orig22.jpg","Scam",10,"real",1,"Young"
"490","854508","resources/real_fg_memory_images/fg4.jpg","Scam",10,"artificial",1,"Young"
"491","854508","resources/real_fg_memory_images/fg2.jpg","Scam",8,"artificial",1,"Young"
"492","854508","resources/real_fg_memory_images/orig28.jpg","Neutral",8,"real",1,"Young"
"493","854508","resources/real_fg_memory_images/fg3.jpg","Scam",8,"artificial",0,"Young"
"494","854508","resources/real_fg_memory_images/fg6.jpg","Scam",10,"artificial",1,"Young"
"495","854508","resources/real_fg_memory_images/orig24.jpg","Scam",2,"real",1,"Young"
"496","854508","resources/real_fg_memory_images/fg8.jpg","Neutral",7,"artificial",0,"Young"
"497","854508","resources/real_fg_memory_images/orig19.jpg","Scam",8,"real",1,"Young"
"498","854508","resources/real_fg_memory_images/fg12.jpg","Neutral",5,"artificial",0,"Young"
"499","854508","resources/real_fg_memory_images/orig25.jpg","Neutral",5,"real",0,"Young"
"500","854508","resources/real_fg_memory_images/fg1.jpg","Scam",6,"artificial",0,"Young"
"501","854508","resources/real_fg_memory_images/orig21.jpg","Scam",6,"real",0,"Young"
"502","854508","resources/real_fg_memory_images/orig23.jpg","Scam",5,"real",0,"Young"
"503","854508","resources/real_fg_memory_images/fg7.jpg","Neutral",7,"artificial",0,"Young"
"504","886833","resources/real_fg_memory_images/orig27.jpg","Neutral",8,"real",1,"Young"
